Date,Time,Latitude,Hemisphere (N-S),Longitude,Hemisphere (E-W),Pitch,Roll,Heading,x_Acc,y_Acc,z_Acc,x_Gyro,y_Gyro,z_Gyro,Voltage
17/11/21,16:31:48,5131.7808,N,3.5927,W,2.2963,0.9135,59.01,0.0326,0.1652,1.1937,6.6528,7.0801,-28.5645,7.8065
17/11/21,16:31:52,5131.7852,N,3.5891,W,2.3277,1.0445,358.50,-0.0897,0.2728,1.5349,20.6299,4.0894,-17.3950,7.7710
17/11/21,16:31:56,5131.7886,N,3.5881,W,2.3530,0.9838,0.77,-0.0100,-0.1501,1.2196,39.1846,2.7466,4.0283,7.6645
17/11/21,16:31:59,5131.7900,N,3.5874,W,2.4546,0.9946,3.64,-0.2347,-0.0055,0.4880,-0.3662,-5.7373,59.3262,7.7710
17/11/21,16:32:2,5131.7905,N,3.5883,W,2.5171,1.1009,338.43,-0.0316,0.0857,0.8462,8.2397,6.3477,21.6675,7.7355
17/11/21,16:32:6,5131.7935,N,3.5879,W,2.5547,1.0179,347.40,-0.0587,-0.1556,0.7922,12.8784,-12.9395,-27.5879,7.7000
17/11/21,16:32:9,5131.7983,N,3.5844,W,2.6276,1.0983,13.56,-0.2308,0.0929,1.0027,20.1416,-18.1885,10.3149,7.6645
17/11/21,16:32:13,5131.8057,N,3.5785,W,2.6677,1.2148,30.99,-0.1498,0.2212,1.4130,14.6484,-5.4932,-22.5220,7.7355
17/11/21,16:32:17,5131.8091,N,3.5790,W,2.7213,1.1299,19.96,-0.0477,-0.0920,1.2264,12.3291,3.2349,-18.2495,7.7710
17/11/21,16:32:21,5131.8110,N,3.5823,W,2.7201,1.2042,1.16,-0.0212,0.2767,1.5149,-31.9214,-3.9673,43.7622,7.7710
17/11/21,16:32:24,5131.8140,N,3.5817,W,2.7036,1.3304,10.44,0.1010,0.1786,0.6871,15.5029,-3.4180,-34.7290,7.7710
17/11/21,16:32:28,5131.8198,N,3.5797,W,2.7897,1.4296,20.66,-0.0797,0.0962,1.5182,2.0752,26.7334,14.1602,7.8774
17/11/21,16:32:32,5131.8184,N,3.5873,W,2.7026,1.5777,29.14,0.2313,0.3745,0.7656,33.6304,-45.7153,33.8745,7.8065
17/11/21,16:32:36,5131.8198,N,3.5904,W,2.6558,1.6664,342.63,0.1750,0.2401,1.0599,-12.8784,-5.8594,20.1416,7.7355
17/11/21,16:32:39,5131.8203,N,3.5924,W,2.7327,1.5608,340.70,-0.1791,-0.2538,0.9568,-4.8218,16.9067,-68.6646,7.6645
17/11/21,16:32:43,5131.8193,N,3.5934,W,2.7617,1.6944,39.35,0.0502,0.2367,1.2390,16.2354,34.2407,71.9604,7.7355
