Latitude,Longitude,Course (deg),GPS Time
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.290Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.339Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.389Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.439Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.489Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.540Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.590Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.641Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.691Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.742Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.793Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.844Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.895Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.945Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:00.995Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.045Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.095Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.147Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.195Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.246Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.296Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.350Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.398Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.449Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.499Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.550Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.600Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.655Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.701Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.752Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.802Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.853Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.903Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:01.954Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.004Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.055Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.105Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.155Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.205Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.255Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.306Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.356Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.409Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.458Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.509Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.559Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.610Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.660Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.710Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.761Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.812Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.862Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.913Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:02.963Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.013Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.064Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.114Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.171Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.218Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.269Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.319Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.370Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.420Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.471Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.521Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.572Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.622Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.672Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.723Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.773Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.823Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.873Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.924Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:03.974Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.027Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.076Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.126Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.177Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.227Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.278Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.329Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.380Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.435Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.482Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.532Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.585Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.636Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.686Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.737Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.787Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.838Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.889Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.939Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:04.989Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.040Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.093Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.142Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.197Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.245Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.296Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.346Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.398Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.449Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.500Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.550Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.600Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.650Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.700Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.750Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.800Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.851Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.901Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:05.951Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.001Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.052Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.102Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.153Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.204Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.257Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.305Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.355Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.405Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.456Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.507Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.558Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.608Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.659Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.710Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.760Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.812Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.862Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.912Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:06.962Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.013Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.063Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.114Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.164Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.217Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.267Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.317Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.368Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.418Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.468Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.518Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.568Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.618Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.668Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.718Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.769Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.819Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.869Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.919Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:07.970Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.020Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.070Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.121Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.171Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.224Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.274Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.325Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.375Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.426Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.477Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.527Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.577Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.631Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.680Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.730Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.781Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.834Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.882Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.939Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:08.989Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.040Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.090Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.141Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.191Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.242Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.293Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.344Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.394Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.447Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.497Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.547Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.597Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.647Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.697Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.749Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.798Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.850Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.899Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.949Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:09.999Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.049Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.100Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.150Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.202Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.250Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.302Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.352Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.403Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.453Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.504Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.554Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.604Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.655Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.705Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.755Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.805Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.855Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.905Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:10.955Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.005Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.057Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.108Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.158Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.208Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.261Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.309Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.362Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.413Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.464Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.514Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.565Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.615Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.670Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.720Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.771Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.821Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.872Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.923Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:11.973Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.023Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.075Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.126Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.182Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.230Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.280Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.331Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.384Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.432Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.482Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.532Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.583Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.633Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.683Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.733Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.783Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.834Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.886Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.938Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:12.986Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.036Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.086Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.139Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.188Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.239Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.289Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.340Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.391Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.442Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.492Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.542Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.596Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.644Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.694Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.745Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.798Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.846Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.897Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.947Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:13.998Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.049Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.100Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.151Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.201Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.251Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.301Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.351Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.402Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.452Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.502Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.556Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.605Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.655Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.705Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.755Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.806Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.865Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.907Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:14.957Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.007Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.058Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.108Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.158Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.210Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.260Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.310Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.360Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.410Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.460Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.510Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.563Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.614Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.664Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.715Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.765Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.816Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.868Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.918Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:15.970Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.019Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.069Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.119Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.169Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.219Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.269Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.319Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.369Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.420Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.470Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.521Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.571Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.621Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.672Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.725Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.776Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.827Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.878Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.932Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:16.983Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.033Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.084Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.140Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.188Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.238Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.288Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.338Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.388Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.438Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.489Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.539Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.589Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.639Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.690Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.741Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.791Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.841Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.891Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.943Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:17.996Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:18.044Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:18.095Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:18.146Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:18.197Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:18.247Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:18.297Z
,,,
51.530305,-0.060361511,358.9999996,2021-11-17T16:24:18.347Z
,,,
