Date,Time,Latitude,Hemisphere (N-S),Longitude,Hemisphere (E-W),Pitch,Roll,Heading,x_Acc,y_Acc,z_Acc,x_Gyro,y_Gyro,z_Gyro,Voltage
11/11/21,16:53:15,5131.8638,N,3.5488,W,-9.6945,2.2611,177.1296,0.3011,-0.1412,0.7029,-0.6104,-4.0283,0.7935,7.7000
11/11/21,16:53:21,5131.8594,N,3.5480,W,-9.7546,2.1774,177.2590,0.3636,-0.1086,0.9092,0.0000,3.5400,12.0239,7.7000
11/11/21,16:53:27,5131.8569,N,3.5483,W,-9.4780,2.0762,177.3180,0.4551,-0.1411,1.1920,-2.7466,38.0249,3.4790,7.8065
11/11/21,16:53:32,5131.8545,N,3.5536,W,-8.9662,2.0477,177.3210,0.0621,-0.1658,1.4489,5.7983,46.0205,-2.8076,7.7710
11/11/21,16:53:38,5131.8525,N,3.5589,W,-9.0844,2.0840,177.5186,0.2635,0.1088,0.5588,1.8921,-1.4648,21.1792,7.7710
11/11/21,16:53:44,5131.8511,N,3.5642,W,-8.7593,2.1016,177.5039,0.0272,0.1841,1.4238,-4.6387,24.2920,-1.4038,7.5935
11/11/21,16:53:50,5131.8501,N,3.5698,W,-8.9503,2.0473,177.3027,0.3253,0.0905,0.7936,-12.1460,-9.7656,-19.8364,7.7355
11/11/21,16:53:56,5131.8477,N,3.5741,W,-9.1110,2.0189,177.2736,0.4569,-0.0743,0.9171,0.2441,-6.1035,-3.3569,7.7710
11/11/21,16:54:2,5131.8467,N,3.5792,W,-9.0994,2.0595,177.2241,0.2109,0.2793,1.0214,-7.6904,3.1738,-3.4180,7.8774
11/11/21,16:54:8,5131.8457,N,3.5856,W,-9.3170,1.9198,177.1594,0.2675,-0.1257,0.8485,-6.9580,-15.5640,-7.5073,7.7355
11/11/21,16:54:14,5131.8481,N,3.5857,W,-8.9317,1.9441,176.8232,0.0375,0.3196,1.2269,-12.7563,33.1421,-34.0576,7.8419
11/11/21,16:54:20,5131.8452,N,3.5836,W,-9.0608,1.8550,176.4617,0.2728,-0.0217,0.7267,-11.9629,-3.7842,-37.5366,7.7355
11/11/21,16:54:26,5131.8428,N,3.5875,W,-8.9813,1.9305,176.3232,0.5511,0.0912,0.9625,3.9062,18.9819,-14.5874,7.7710
11/11/21,16:54:32,5131.8389,N,3.5880,W,-9.2297,1.8735,176.5045,0.2756,-0.1127,0.8184,4.8828,-17.0288,17.9443,7.7710
11/11/21,16:54:38,5131.8364,N,3.5854,W,-9.3259,1.9157,176.4320,0.2458,0.0024,0.7776,5.3101,0.8545,-7.8125,7.7000
11/11/21,16:54:44,5131.8345,N,3.5830,W,-9.4698,1.9873,176.4045,0.4379,0.0880,0.7692,4.7607,-3.9673,-2.3193,7.7710
11/11/21,16:54:50,5131.8335,N,3.5806,W,-9.5448,1.9744,176.6654,0.1893,0.0122,0.9498,9.4604,2.5024,25.6348,7.7355
11/11/21,16:54:56,5131.8330,N,3.5793,W,-9.6454,2.0167,177.0945,0.3495,0.0033,0.9083,13.4277,2.2583,43.7012,7.8419
11/11/21,16:55:2,5131.8325,N,3.5777,W,-9.6542,1.9979,177.1357,0.4937,-0.0613,0.9126,1.7700,10.1318,3.3569,7.7710
11/11/21,16:55:8,5131.8315,N,3.5759,W,-9.6636,1.9891,177.1161,0.3690,-0.1407,0.8889,5.7373,7.8125,-3.4790,7.6645
11/11/21,16:55:14,5131.8306,N,3.5745,W,-9.7086,2.0849,177.5617,0.2697,-0.0040,0.8761,20.8740,7.8125,44.9219,7.8065
11/11/21,16:55:20,5131.8301,N,3.5734,W,-9.8095,2.0670,177.5729,0.3093,-0.0176,0.8909,1.7700,0.3052,0.5493,7.7710
11/11/21,16:55:26,5131.8291,N,3.5743,W,-9.5417,2.0674,177.3654,0.0482,-0.0146,0.9492,0.7935,16.6626,-22.6440,7.8065
11/11/21,16:55:31,5131.8306,N,3.5771,W,-9.6488,2.0776,177.1624,0.3057,0.0173,0.7939,-1.7090,-0.6104,-20.9351,7.8065
11/11/21,16:55:37,5131.8276,N,3.5854,W,-9.8405,1.9859,177.1056,0.4094,-0.1736,0.9292,-3.3569,-11.4136,-6.6528,7.8419
11/11/21,16:55:43,5131.8286,N,3.5859,W,-9.9369,1.9391,177.1157,0.3009,-0.0771,0.9171,2.1973,-1.0376,-0.1221,7.7355
11/11/21,16:55:49,5131.8286,N,3.5864,W,-9.9452,1.9082,176.6519,0.1207,0.2684,1.1600,-22.1558,-6.2866,-45.4712,7.8065
11/11/21,16:55:55,5131.8281,N,3.5871,W,-9.6381,1.7729,177.2222,0.1078,-0.1411,0.8322,7.0190,31.3110,55.5420,7.7000
11/11/21,16:56:1,5131.8276,N,3.5879,W,-9.5064,1.7979,177.2667,-0.6266,-0.2103,0.7211,6.7139,3.0518,3.9062,7.6645
11/11/21,16:56:7,5131.8262,N,3.5949,W,-9.5492,2.1435,177.0158,0.0074,0.4741,1.1262,21.1792,-9.6436,-23.6816,7.7355
11/11/21,16:56:13,5131.8232,N,3.5955,W,-9.4363,2.1680,177.0124,-0.0547,0.0366,0.9547,2.4414,0.4272,-0.3662,7.9484
11/11/21,16:56:19,5131.8208,N,3.5944,W,-9.3234,2.1794,177.0107,-0.0546,0.0372,0.9537,1.0986,0.4272,-0.1831,7.7355
11/11/21,16:56:25,5131.8213,N,3.5936,W,-9.2098,2.1906,177.0090,-0.0551,0.0370,0.9531,1.0986,0.4883,-0.1831,7.8774
11/11/21,16:56:30,5131.8213,N,3.5931,W,-9.0968,2.1992,177.0056,-0.0540,0.0363,0.9532,0.8545,0.4272,-0.3662,7.8065
11/11/21,16:56:36,5131.8208,N,3.5924,W,-8.9843,2.2092,177.0022,-0.0553,0.0367,0.9551,0.9766,0.3662,-0.3662,7.8065
11/11/21,16:56:42,5131.8208,N,3.5919,W,-8.8706,2.2164,176.9982,-0.0559,0.0370,0.9543,0.6714,0.4883,-0.4272,7.7710
11/11/21,16:56:48,5131.8198,N,3.5921,W,-8.7551,2.2258,176.9950,-0.0560,0.0361,0.9541,0.9766,0.6714,-0.3662,7.7710
11/11/21,16:56:54,5131.8193,N,3.5938,W,-8.6402,2.2378,176.9923,-0.0557,0.0367,0.9539,1.2207,0.6104,-0.3052,7.8774
11/11/21,16:57:0,5131.8193,N,3.5950,W,-8.5271,2.2482,176.9890,-0.0554,0.0361,0.9541,1.0986,0.4272,-0.3662,7.7355
11/11/21,16:57:6,5131.8188,N,3.5955,W,-8.4133,2.2581,176.9869,-0.0551,0.0367,0.9545,1.0376,0.4883,-0.2441,7.7710
11/11/21,16:57:12,5131.8184,N,3.5953,W,-8.3007,2.2660,176.9848,-0.0554,0.0365,0.9541,0.8545,0.3662,-0.2441,7.7000
11/11/21,16:57:18,5131.8184,N,3.5942,W,-8.1880,2.2761,176.9821,-0.0563,0.0363,0.9543,1.0986,0.3662,-0.3052,7.7710
11/11/21,16:57:24,5131.8218,N,3.5928,W,-8.0747,2.2851,176.9806,-0.0552,0.0367,0.9534,0.9766,0.4272,-0.1831,7.7355
11/11/21,16:57:30,5131.8252,N,3.5920,W,-7.9585,2.2933,176.9781,-0.0551,0.0354,0.9539,0.9766,0.7324,-0.3052,7.8065
11/11/21,16:57:36,5131.8276,N,3.5904,W,-7.8439,2.3000,176.9738,-0.0560,0.0356,0.9564,0.7935,0.5493,-0.4883,7.7710
11/11/21,16:57:42,5131.8291,N,3.5897,W,-7.9217,2.0173,176.9201,0.1434,0.3934,0.7423,-41.4429,-7.0190,-3.7231,7.8419
