Date,Time,Latitude,Hemisphere (N-S),Longitude,Hemisphere (E-W),Pitch,Roll,Heading,x_Acc,y_Acc,z_Acc,x_Gyro,y_Gyro,z_Gyro,Voltage
16/11/21,13:50:51,5131.8110,N,3.8132,W,3.4635,0.6261,70.79,-0.7665,0.0583,1.0947,-12.5732,-4.5776,12.1460,7.8419
16/11/21,13:50:57,5131.8140,N,3.8063,W,3.5705,0.6471,64.94,-0.7145,0.1864,0.6963,-19.9585,5.0659,25.3906,7.6645
16/11/21,13:51:3,5131.8159,N,3.8004,W,3.6935,0.6823,70.73,-0.6014,0.1132,0.5189,0.3662,15.4419,15.5640,7.9129
16/11/21,13:51:9,5131.8184,N,3.7951,W,3.7787,0.7507,60.12,-0.7162,0.2125,0.8689,17.9443,-11.6577,-17.8833,7.8419
16/11/21,13:51:15,5131.8193,N,3.7879,W,3.8976,0.8007,81.72,-0.6593,0.2596,0.6758,-7.8735,21.4233,15.6860,7.7710
16/11/21,13:51:21,5131.8193,N,3.7813,W,4.0119,0.8295,92.02,-0.8539,0.1332,0.6567,-0.5493,6.8970,12.5122,7.8774
16/11/21,13:51:27,5131.8203,N,3.7752,W,4.1072,0.8499,90.10,-0.7914,-0.0171,0.6459,18.5547,-12.5732,-28.2593,7.8065
16/11/21,13:51:33,5131.8223,N,3.7685,W,4.1997,0.8874,76.30,-0.7662,0.2269,0.6171,-7.9346,-5.6763,-3.2959,7.8419
16/11/21,13:51:39,5131.8237,N,3.7642,W,4.3153,0.8708,66.21,-0.7886,-0.0880,0.7700,-1.7700,5.6763,4.1504,7.7000
16/11/21,13:51:45,5131.8252,N,3.7593,W,4.4349,0.9167,80.22,-0.5961,0.1979,0.4257,-5.4321,18.7378,16.7847,7.7000
16/11/21,13:51:51,5131.8252,N,3.7550,W,4.5596,0.9746,96.03,-0.6934,0.2307,0.4874,4.5776,23.0103,10.3760,7.8065
16/11/21,13:51:57,5131.8262,N,3.7499,W,4.6326,0.9994,79.85,-0.6392,0.0140,1.0087,15.3198,-30.5786,-5.1270,7.8065
16/11/21,13:52:3,5131.8281,N,3.7432,W,4.7571,0.9774,72.48,-0.5818,-0.1522,0.3652,9.4604,16.0522,-8.9111,7.7710
16/11/21,13:52:9,5131.8311,N,3.7354,W,4.8390,0.9483,71.17,-0.8575,-0.0687,0.5424,-16.2964,-22.9492,-1.2817,7.7000
16/11/21,13:52:15,5131.8325,N,3.7270,W,4.9502,0.9884,67.24,-0.6843,0.1067,0.6569,9.0942,4.4556,-1.2817,7.7000
16/11/21,13:52:21,5131.8325,N,3.7190,W,5.0593,1.0391,83.58,-0.5801,0.1412,0.5275,7.5073,6.1646,3.2349,7.7000
16/11/21,13:52:27,5131.8345,N,3.7134,W,5.1785,1.0308,68.73,-0.6279,-0.0015,0.4017,-12.7563,8.3008,17.1509,7.7355
16/11/21,13:52:33,5131.8359,N,3.7068,W,5.2913,1.0680,87.22,-0.7456,0.1155,0.5306,6.9580,5.6763,0.8545,7.8774
16/11/21,13:52:39,5131.8369,N,3.7011,W,5.3607,1.0753,73.68,-0.7070,-0.0306,0.9718,10.9863,-33.5083,-5.0659,7.7000
16/11/21,13:52:45,5131.8394,N,3.6941,W,5.4722,1.1167,60.95,-0.7958,0.0323,0.6592,28.1982,1.4038,-25.0854,7.8419
16/11/21,13:52:51,5131.8408,N,3.6893,W,5.5892,1.0814,89.34,-0.5985,-0.1820,0.3933,4.8828,11.7188,-15.1367,7.7000
16/11/21,13:52:57,5131.8413,N,3.6818,W,5.6462,1.0976,98.45,-1.2386,0.1238,1.1876,-0.9766,-42.6636,-12.2070,7.9129
16/11/21,13:53:3,5131.8398,N,3.6781,W,5.7638,1.1087,135.47,-0.6522,0.0625,0.5696,-9.2163,8.4839,16.7236,7.8774
16/11/21,13:53:9,5131.8364,N,3.6761,W,5.8855,1.1617,153.73,-0.6678,0.2233,0.4817,-0.5493,21.1792,9.3384,7.7710
16/11/21,13:53:15,5131.8325,N,3.6735,W,5.9814,1.1666,158.95,-0.6361,0.0297,0.8376,-6.1646,-10.7422,6.6528,7.8774
16/11/21,13:53:21,5131.8281,N,3.6695,W,6.0875,1.2021,154.73,-0.6891,0.0720,0.6498,13.9160,-1.6479,-21.0571,7.7710
16/11/21,13:53:27,5131.8228,N,3.6660,W,6.2005,1.2207,154.07,-0.8668,0.1151,0.6877,-5.3101,5.2490,-2.0752,7.7355
16/11/21,13:53:33,5131.8184,N,3.6639,W,6.2662,1.2066,158.73,-1.1450,-0.0192,0.7816,-10.5591,-36.4990,-0.7935,7.8774
16/11/21,13:53:39,5131.8135,N,3.6622,W,6.3843,1.2199,167.26,-0.6957,0.1685,0.4993,-27.4048,14.5874,35.7666,7.8065
16/11/21,13:53:45,5131.8105,N,3.6530,W,6.4864,1.2796,109.11,-0.7981,0.2687,0.6002,4.2114,5.3711,7.4463,7.7710
16/11/21,13:53:51,5131.8096,N,3.6470,W,6.5469,1.2935,84.30,-0.7573,-0.0522,0.9976,23.4985,-40.6494,-17.8223,7.8419
16/11/21,13:53:57,5131.8096,N,3.6418,W,6.6587,1.2591,80.47,-0.7184,-0.1980,0.4686,5.0049,7.3853,-11.2915,7.7000
16/11/21,13:54:3,5131.8110,N,3.6364,W,6.7747,1.2620,68.50,-0.8053,0.0519,0.5577,-11.5967,6.5918,17.2119,7.8774
16/11/21,13:54:9,5131.8110,N,3.6310,W,6.8865,1.2585,75.02,-0.7891,0.0039,0.7836,-7.6294,2.3804,15.0146,7.7710
16/11/21,13:54:15,5131.8120,N,3.6264,W,6.9906,1.2449,60.38,-0.7357,0.2180,0.7061,-59.6313,6.7139,54.1992,7.8065
16/11/21,13:54:21,5131.8130,N,3.6235,W,7.1174,1.2556,67.36,-0.9147,0.1492,0.4299,-20.0195,18.5547,32.4097,7.8065
16/11/21,13:54:27,5131.8159,N,3.6231,W,7.2129,1.2798,357.71,-0.8031,0.0106,0.6415,18.6157,-11.9019,-24.3530,7.8065
16/11/21,13:54:33,5131.8193,N,3.6241,W,7.3404,1.2844,345.39,-0.6573,-0.0736,0.4840,18.1885,15.3198,-20.5078,7.8065
16/11/21,13:54:39,5131.8228,N,3.6251,W,7.4654,1.2635,337.26,-0.8159,-0.0673,0.6885,-9.3994,13.8550,14.5264,7.8419
16/11/21,13:54:45,5131.8271,N,3.6240,W,7.5775,1.2664,328.84,-0.5862,-0.0208,0.5532,2.8076,2.4414,4.2725,7.8419
16/11/21,13:54:51,5131.8301,N,3.6239,W,7.6750,1.2866,60.92,-0.9989,0.0731,0.7363,3.7231,-8.7891,2.5024,7.7710
16/11/21,13:54:57,5131.8311,N,3.6219,W,7.7911,1.3006,72.92,-0.6398,-0.0449,0.4961,20.8740,5.3101,-23.5596,8.0194
16/11/21,13:55:3,5131.8340,N,3.6160,W,7.8379,1.3778,76.10,-0.6248,0.3048,1.1116,0.7935,-25.6958,-11.5356,7.7355
16/11/21,13:55:9,5131.8364,N,3.6085,W,7.9497,1.4377,91.51,-0.6451,0.2637,0.4958,-4.0283,18.2495,15.1367,7.8065
16/11/21,13:55:15,5131.8350,N,3.6057,W,8.0198,1.4749,144.47,-1.0236,0.1586,0.9586,6.3477,-29.1748,-0.0610,7.7710
16/11/21,13:55:21,5131.8315,N,3.6013,W,8.1349,1.5010,155.29,-0.6525,-0.0280,0.4264,27.5269,4.3335,-25.5737,7.7000
16/11/21,13:55:27,5131.8301,N,3.5976,W,8.2153,1.4467,157.64,-0.6942,0.0557,0.6125,-68.0542,-21.2402,57.8613,7.7710
16/11/21,13:55:33,5131.8286,N,3.5961,W,8.3052,1.4969,153.37,-0.7587,0.1401,0.6571,13.5498,-11.4136,-5.2490,7.7710
16/11/21,13:55:39,5131.8276,N,3.5948,W,8.4133,1.5177,149.77,-0.7781,0.0768,0.6172,0.2441,0.7935,0.1221,7.6645
16/11/21,13:55:45,5131.8257,N,3.5934,W,8.5208,1.5393,150.29,-0.7859,0.0808,0.6169,0.4883,0.3662,-0.5493,7.8419
16/11/21,13:55:51,5131.8247,N,3.5927,W,8.6278,1.5636,152.61,-0.8303,0.0967,0.5568,1.0376,0.3052,-0.9155,7.8065
16/11/21,13:55:57,5131.8262,N,3.5912,W,8.7344,1.5859,141.11,-0.8217,0.0918,0.5594,-0.0610,0.0000,0.0000,7.7710
16/11/21,13:56:3,5131.8267,N,3.5889,W,8.8500,1.5846,101.61,-0.7760,0.1909,0.4989,-45.7153,14.2212,56.0913,7.7710
16/11/21,13:56:9,5131.8291,N,3.5897,W,8.9086,1.6030,56.51,-0.8203,0.1810,1.1211,-21.3623,-34.3628,0.7935,7.8419
16/11/21,13:56:15,5131.8335,N,3.5833,W,9.0142,1.6081,38.24,-0.8557,0.0212,0.5826,-1.9531,-2.4414,2.2583,7.7355
16/11/21,13:56:21,5131.8340,N,3.5792,W,9.1477,1.6305,310.29,-0.7152,-0.2019,0.4633,61.1572,25.7568,-46.5698,7.6290
16/11/21,13:56:27,5131.8340,N,3.5800,W,9.0604,1.5479,282.65,0.0851,-0.2455,1.2627,4.9438,-16.7847,-6.2866,7.8065
16/11/21,13:56:33,5131.8340,N,3.5808,W,9.1683,1.5726,250.44,-0.7122,0.2131,0.6061,-24.3530,10.1318,9.4604,7.8065
16/11/21,13:56:39,5131.8340,N,3.5816,W,9.2884,1.5767,245.01,-0.8595,0.0552,0.6052,-6.2256,9.7046,-13.6719,7.7000
16/11/21,13:56:45,5131.8340,N,3.5823,W,9.1767,1.5046,251.75,0.0183,-0.0594,0.9674,-17.7002,-13.0005,8.7280,7.8419
