Date,Time,Latitude,Hemisphere (N-S),Longitude,Hemisphere (E-W),Pitch,Roll,Heading,x_Acc,y_Acc,z_Acc,x_Gyro,y_Gyro,z_Gyro,Voltage
15/11/21,9:19:49,5131.8164,N,3.6236,W,2.0292,-2.0592,179.7991,-0.0333,-0.0348,0.9557,0.8545,0.3052,-0.2441,7.3806
15/11/21,9:19:53,5131.8174,N,3.6210,W,2.1331,-2.0091,179.7976,-0.0344,-0.0342,0.9565,0.7935,0.2441,-0.3052,7.4161
15/11/21,9:19:57,5131.8179,N,3.6197,W,2.0308,-2.0318,179.7952,-0.0322,-0.0344,0.9537,0.8545,0.3662,-0.1221,7.2387
15/11/21,9:20:1,5131.8188,N,3.6184,W,2.0561,-2.1325,179.7883,-0.0342,-0.0352,0.9557,0.7324,0.2441,-0.3052,7.2387
15/11/21,9:20:4,5131.8198,N,3.6175,W,1.9550,-2.0889,179.7872,-0.0321,-0.0348,0.9547,0.7935,0.3052,-0.2441,7.4516
15/11/21,9:20:8,5131.8203,N,3.6167,W,2.0666,-2.0753,179.7856,-0.0332,-0.0348,0.9547,0.7935,0.1831,-0.1831,7.3097
15/11/21,9:20:12,5131.8213,N,3.6152,W,1.9601,-2.0781,179.7832,-0.0328,-0.0348,0.9548,1.0376,0.3052,-0.1831,7.2742
15/11/21,9:20:15,5131.8218,N,3.6142,W,1.8976,-2.1597,179.7778,-0.0325,-0.0349,0.9541,0.9155,0.0610,-0.2441,7.3452
15/11/21,9:20:18,5131.8223,N,3.6128,W,1.9941,-2.0928,179.7756,-0.0338,-0.0347,0.9552,0.8545,0.3662,-0.4272,7.4161
15/11/21,9:20:22,5131.8228,N,3.6111,W,1.9110,-2.0158,179.7767,-0.0328,-0.0345,0.9552,0.7935,0.2441,-0.1221,7.3097
15/11/21,9:20:26,5131.8228,N,3.6101,W,1.9669,-2.1052,179.7704,-0.0323,-0.0344,0.9553,0.6714,0.1831,-0.3052,7.2387
15/11/21,9:20:29,5131.8228,N,3.6094,W,1.9914,-1.9883,179.7718,-0.0330,-0.0345,0.9554,0.9766,0.1221,-0.2441,7.3097
15/11/21,9:20:33,5131.8232,N,3.6088,W,1.9753,-2.0888,179.7656,-0.0330,-0.0349,0.9557,0.8545,0.2441,-0.2441,7.3097
15/11/21,9:20:37,5131.8232,N,3.6085,W,2.0847,-2.0609,179.7651,-0.0334,-0.0348,0.9562,0.7935,0.1221,-0.1221,7.3452
15/11/21,9:20:41,5131.8237,N,3.6083,W,1.9828,-2.0887,179.7608,-0.0330,-0.0350,0.9558,0.8545,0.2441,-0.3052,7.2387
15/11/21,9:20:44,5131.8237,N,3.6082,W,2.0955,-2.0741,179.7574,-0.0337,-0.0348,0.9551,0.7324,0.3052,-0.3662,7.3097
15/11/21,9:20:48,5131.8237,N,3.6080,W,1.9880,-2.0752,179.7547,-0.0321,-0.0349,0.9572,0.8545,0.2441,-0.2441,7.3452
15/11/21,9:20:52,5131.8242,N,3.6078,W,1.8816,-2.0766,179.7501,-0.0325,-0.0347,0.9551,0.8545,0.3662,-0.4272,7.4516
15/11/21,9:20:55,5131.8242,N,3.6076,W,1.9830,-2.1174,179.7460,-0.0330,-0.0354,0.9548,0.8545,0.3052,-0.2441,7.3097
15/11/21,9:20:58,5131.8242,N,3.6073,W,2.0127,-2.2173,179.7398,-0.0332,-0.0358,0.9550,0.7324,0.3052,-0.2441,7.3452
15/11/21,9:21:2,5131.8247,N,3.6070,W,1.9843,-2.1047,179.7422,-0.0328,-0.0344,0.9554,0.7324,0.3052,-0.1221,7.3452
15/11/21,9:21:6,5131.8252,N,3.6067,W,1.9844,-1.9852,179.7448,-0.0331,-0.0345,0.9546,0.9766,0.3052,-0.1221,7.3097
15/11/21,9:21:9,5131.8252,N,3.6063,W,1.9289,-2.0711,179.7403,-0.0322,-0.0345,0.9553,0.7935,0.3052,-0.1221,7.3452
15/11/21,9:21:12,5131.8252,N,3.6059,W,1.9637,-2.1690,179.7337,-0.0323,-0.0350,0.9556,0.7935,0.3052,-0.3052,7.2387
15/11/21,9:21:16,5131.8257,N,3.6056,W,1.9874,-2.0520,179.7337,-0.0330,-0.0352,0.9551,0.9155,0.3662,-0.3662,7.3097
15/11/21,9:21:19,5131.8257,N,3.6054,W,1.8806,-2.0628,179.7313,-0.0322,-0.0344,0.9561,0.8545,0.1831,-0.1831,7.3452
15/11/21,9:21:23,5131.8257,N,3.6051,W,1.9925,-2.0409,179.7276,-0.0323,-0.0343,0.9559,0.7324,0.3052,-0.4272,7.3452
15/11/21,9:21:27,5131.8257,N,3.6051,W,2.0967,-2.0753,179.7232,-0.0336,-0.0342,0.9559,0.6104,0.1831,-0.3052,7.3806
15/11/21,9:21:31,5131.8257,N,3.6054,W,1.9922,-2.0426,179.7204,-0.0326,-0.0341,0.9550,0.8545,0.3052,-0.3662,7.3452
15/11/21,9:21:34,5131.8257,N,3.6055,W,1.8890,-2.0627,179.7188,-0.0328,-0.0342,0.9553,0.7935,0.3662,-0.0610,7.3806
15/11/21,9:21:38,5131.8257,N,3.6058,W,2.0020,-2.0416,179.7184,-0.0325,-0.0343,0.9552,0.9766,0.3662,-0.0610,7.3452
15/11/21,9:21:42,5131.8257,N,3.6062,W,2.0752,-2.1193,179.7124,-0.0338,-0.0345,0.9545,0.7935,0.3662,-0.3052,7.2032
15/11/21,9:21:46,5131.8252,N,3.6068,W,1.9678,-2.0958,179.7093,-0.0321,-0.0350,0.9565,0.8545,0.1831,-0.3662,7.3097
15/11/21,9:21:49,5131.8262,N,3.6059,W,1.8958,-2.1708,179.7041,-0.0326,-0.0353,0.9558,0.7324,0.1831,-0.2441,7.3806
15/11/21,9:21:53,5131.8271,N,3.6046,W,1.9499,-2.0654,179.7044,-0.0328,-0.0341,0.9562,0.8545,0.2441,-0.3052,7.3097
15/11/21,9:21:57,5131.8271,N,3.6047,W,1.9439,-2.1677,179.6994,-0.0325,-0.0353,0.9551,0.7935,0.3052,-0.1221,7.3806
15/11/21,9:22:1,5131.8267,N,3.6049,W,1.9909,-2.0600,179.6992,-0.0331,-0.0348,0.9554,0.7935,0.1221,-0.3662,7.3097
15/11/21,9:22:4,5131.8267,N,3.6054,W,1.9254,-1.9667,179.7009,-0.0331,-0.0342,0.9550,0.7935,0.3662,-0.1221,7.2742
15/11/21,9:22:8,5131.8267,N,3.6055,W,1.9383,-2.0686,179.6930,-0.0325,-0.0353,0.9570,0.7935,0.0610,-0.4272,7.3097
15/11/21,9:22:12,5131.8267,N,3.6057,W,1.9975,-2.1550,179.6886,-0.0326,-0.0349,0.9546,0.7935,0.1831,-0.1221,7.3097
15/11/21,9:22:16,5131.8267,N,3.6062,W,1.9344,-2.0604,179.6897,-0.0325,-0.0348,0.9548,0.6714,0.3052,-0.1831,7.3452
15/11/21,9:22:19,5131.8252,N,3.6080,W,2.0444,-2.0347,179.6880,-0.0332,-0.0342,0.9548,0.6104,0.1831,-0.2441,7.2387
15/11/21,9:22:23,5131.8228,N,3.6130,W,1.9457,-2.0677,179.6841,-0.0325,-0.0345,0.9546,0.7324,0.4272,-0.2441,7.3452
15/11/21,9:22:27,5131.8203,N,3.6172,W,2.0273,-2.1364,179.6786,-0.0333,-0.0353,0.9547,0.6714,0.1221,-0.3052,7.3806
15/11/21,9:22:31,5131.8184,N,3.6199,W,1.9807,-2.0302,179.6790,-0.0332,-0.0343,0.9569,0.7935,0.2441,-0.3052,7.2387
15/11/21,9:22:34,5131.8174,N,3.6213,W,1.9655,-2.1332,179.6716,-0.0328,-0.0353,0.9556,0.6104,0.3052,-0.3662,7.2742
15/11/21,9:22:38,5131.8169,N,3.6221,W,1.9786,-2.0160,179.6712,-0.0330,-0.0342,0.9557,0.7935,0.2441,-0.4272,7.2742
15/11/21,9:22:42,5131.8174,N,3.6222,W,1.9747,-2.1197,179.6644,-0.0330,-0.0347,0.9550,0.6714,0.1831,-0.3052,7.4161
15/11/21,9:22:46,5131.8179,N,3.6212,W,2.0403,-2.0213,179.6657,-0.0339,-0.0339,0.9550,0.8545,0.2441,-0.1831,7.3452
15/11/21,9:22:49,5131.8184,N,3.6204,W,1.9614,-2.0885,179.6601,-0.0333,-0.0344,0.9557,0.8545,0.1831,-0.3052,7.3097
15/11/21,9:22:53,5131.8179,N,3.6207,W,1.9912,-1.9726,179.6631,-0.0330,-0.0341,0.9557,0.9766,0.1831,-0.0610,7.2742
15/11/21,9:22:57,5131.8179,N,3.6210,W,1.9912,-2.0764,179.6545,-0.0332,-0.0343,0.9552,0.6714,0.2441,-0.4883,7.2032
15/11/21,9:23:1,5131.8184,N,3.6212,W,2.0321,-2.1730,179.6490,-0.0333,-0.0349,0.9548,0.7324,0.3662,-0.1831,7.4161
15/11/21,9:23:5,5131.8198,N,3.6168,W,1.9552,-2.0914,179.6474,-0.0321,-0.0345,0.9548,0.6714,0.3662,-0.4272,7.3452
15/11/21,9:23:6,5131.8198,N,3.6167,W,2.0532,-2.0306,179.6457,-0.0330,-0.0347,0.9547,0.6714,0.2441,-0.3662,7.3097
15/11/21,9:23:12,5131.8203,N,3.6160,W,1.9739,-2.1008,179.6406,-0.0328,-0.0353,0.9553,0.7324,-0.0610,-0.2441,7.2742
15/11/21,9:23:16,5131.8213,N,3.6146,W,1.9190,-1.9999,179.6419,-0.0325,-0.0343,0.9543,0.7935,0.3662,-0.1831,7.4161
15/11/21,9:23:19,5131.8218,N,3.6136,W,1.9606,-2.0966,179.6347,-0.0323,-0.0343,0.9545,0.7324,0.4883,-0.3662,7.3452
15/11/21,9:23:23,5131.8218,N,3.6139,W,2.0598,-2.0350,179.6335,-0.0332,-0.0348,0.9568,0.8545,0.3052,-0.3052,7.3097
15/11/21,9:23:27,5131.8208,N,3.6154,W,1.9644,-2.0785,179.6299,-0.0321,-0.0352,0.9551,0.9155,0.1831,-0.1831,7.3097
15/11/21,9:23:31,5131.8198,N,3.6168,W,1.8947,-1.9883,179.6285,-0.0325,-0.0343,0.9558,0.7324,0.2441,-0.4272,7.4871
15/11/21,9:23:34,5131.8198,N,3.6171,W,1.9464,-2.0811,179.6227,-0.0325,-0.0349,0.9557,0.6714,0.4272,-0.2441,7.3452
15/11/21,9:23:38,5131.8198,N,3.6174,W,2.0586,-2.0879,179.6198,-0.0331,-0.0348,0.9554,0.6714,0.3052,-0.2441,7.3452
15/11/21,9:23:42,5131.8198,N,3.6173,W,1.9555,-2.1067,179.6158,-0.0328,-0.0352,0.9545,0.7324,0.4272,-0.3052,7.3452
15/11/21,9:23:46,5131.8198,N,3.6173,W,1.9757,-1.9904,179.6159,-0.0327,-0.0344,0.9543,0.7935,0.3052,-0.3662,7.2742
15/11/21,9:23:49,5131.8198,N,3.6174,W,1.8937,-2.0543,179.6105,-0.0317,-0.0342,0.9548,0.6104,0.3662,-0.3052,7.3097
15/11/21,9:23:53,5131.8198,N,3.6178,W,1.9928,-2.1026,179.6045,-0.0326,-0.0348,0.9540,0.5493,0.3052,-0.4272,7.4161
15/11/21,9:23:57,5131.8198,N,3.6185,W,1.8916,-2.0543,179.6034,-0.0326,-0.0348,0.9546,0.7935,0.1221,-0.2441,7.4161
15/11/21,9:24:1,5131.8184,N,3.6200,W,1.9617,-2.1351,179.5969,-0.0323,-0.0353,0.9542,0.6714,0.3052,-0.3662,7.3097
15/11/21,9:24:4,5131.8174,N,3.6216,W,1.9195,-2.0300,179.5954,-0.0325,-0.0350,0.9556,0.6104,0.5493,-0.4883,7.3452
15/11/21,9:24:8,5131.8164,N,3.6226,W,1.9585,-2.1280,179.5877,-0.0326,-0.0354,0.9557,0.6104,0.2441,-0.4272,7.3097
15/11/21,9:24:11,5131.8159,N,3.6234,W,2.0086,-2.0213,179.5875,-0.0333,-0.0339,0.9535,0.7324,0.3662,-0.3662,7.2742
15/11/21,9:24:14,5131.8179,N,3.6206,W,1.9178,-2.0729,179.5824,-0.0326,-0.0343,0.9552,0.7935,0.2441,-0.3052,7.3806
15/11/21,9:24:18,5131.8169,N,3.6228,W,1.9771,-2.1615,179.5751,-0.0326,-0.0355,0.9553,0.5493,0.1831,-0.4272,7.2387
15/11/21,9:24:22,5131.8120,N,3.6307,W,1.8907,-2.0888,179.5748,-0.0321,-0.0354,0.9554,0.7935,0.2441,-0.2441,7.3452
15/11/21,9:24:26,5131.8086,N,3.6361,W,1.9961,-2.0483,179.5730,-0.0325,-0.0345,0.9556,0.5493,0.1221,-0.3052,7.3452
15/11/21,9:24:29,5131.8076,N,3.6371,W,1.9179,-2.1180,179.5669,-0.0326,-0.0348,0.9543,0.6714,0.1831,-0.3662,7.3452
15/11/21,9:24:33,5131.8105,N,3.6329,W,1.9993,-2.0349,179.5676,-0.0328,-0.0345,0.9552,0.7935,0.1221,-0.1831,7.3452
15/11/21,9:24:37,5131.8145,N,3.6267,W,1.8971,-2.0613,179.5635,-0.0327,-0.0342,0.9559,0.7324,0.3052,-0.3052,7.3806
15/11/21,9:24:41,5131.8164,N,3.6250,W,1.9898,-2.1139,179.5591,-0.0325,-0.0349,0.9554,0.7935,0.0610,-0.2441,7.3452
15/11/21,9:24:44,5131.8198,N,3.6186,W,1.9116,-2.0312,179.5587,-0.0322,-0.0343,0.9562,0.6104,0.0610,-0.3052,7.3097
15/11/21,9:24:48,5131.8237,N,3.6122,W,1.9567,-2.1272,179.5516,-0.0323,-0.0350,0.9546,0.6714,0.4883,-0.3662,7.3452
15/11/21,9:24:52,5131.8262,N,3.6075,W,1.9077,-2.0220,179.5507,-0.0322,-0.0347,0.9547,0.7935,0.1831,-0.4272,7.3452
15/11/21,9:24:56,5131.8286,N,3.6026,W,1.9430,-2.1226,179.5436,-0.0322,-0.0349,0.9552,0.4272,0.1221,-0.3662,7.3452
15/11/21,9:24:59,5131.8301,N,3.6000,W,1.9376,-2.0063,179.5444,-0.0323,-0.0345,0.9543,0.6714,0.1221,-0.3052,7.3097
15/11/21,9:25:3,5131.8301,N,3.5994,W,1.9910,-2.0963,179.5380,-0.0328,-0.0344,0.9550,0.7935,0.2441,-0.3052,7.3452
15/11/21,9:25:7,5131.8286,N,3.6015,W,1.8837,-2.1000,179.5352,-0.0323,-0.0350,0.9547,0.7935,0.2441,-0.2441,7.3097
15/11/21,9:25:11,5131.8262,N,3.6059,W,1.9966,-2.1050,179.5323,-0.0326,-0.0352,0.9553,0.7324,0.3662,-0.2441,7.4161
15/11/21,9:25:13,5131.8247,N,3.6081,W,1.8911,-2.1173,179.5269,-0.0322,-0.0353,0.9552,0.4883,0.3662,-0.4883,7.2032
15/11/21,9:25:17,5131.8237,N,3.6099,W,1.9899,-2.0508,179.5252,-0.0327,-0.0345,0.9546,0.7935,0.6104,-0.3662,7.3097
15/11/21,9:25:21,5131.8237,N,3.6097,W,1.9006,-2.1051,179.5189,-0.0319,-0.0350,0.9542,0.6714,0.3052,-0.4272,7.2032
15/11/21,9:25:24,5131.8237,N,3.6096,W,1.9944,-2.0351,179.5180,-0.0321,-0.0348,0.9543,0.7324,0.3662,-0.3052,7.3097
15/11/21,9:25:28,5131.8232,N,3.6097,W,1.8866,-2.0283,179.5167,-0.0320,-0.0339,0.9550,0.7324,0.2441,-0.1221,7.3452
15/11/21,9:25:31,5131.8232,N,3.6100,W,1.9468,-2.1146,179.5124,-0.0319,-0.0344,0.9554,0.7324,0.1831,-0.1221,7.3097
15/11/21,9:25:34,5131.8218,N,3.6118,W,2.0181,-2.0232,179.5100,-0.0330,-0.0347,0.9551,0.5493,0.3052,-0.5493,7.3097
15/11/21,9:25:38,5131.8193,N,3.6160,W,1.9408,-2.0901,179.5055,-0.0326,-0.0349,0.9570,0.9766,0.2441,-0.1831,7.2387
15/11/21,9:25:41,5131.8164,N,3.6206,W,1.8328,-2.1013,179.4996,-0.0319,-0.0349,0.9546,0.4883,0.1221,-0.5493,7.2387
15/11/21,9:25:44,5131.8149,N,3.6230,W,1.9439,-2.0717,179.4967,-0.0336,-0.0344,0.9553,0.7324,0.3662,-0.3662,7.3452
15/11/21,9:25:48,5131.8130,N,3.6271,W,2.0287,-2.1376,179.4900,-0.0327,-0.0348,0.9547,0.7324,0.2441,-0.4272,7.3806
15/11/21,9:25:52,5131.8179,N,3.6191,W,1.9268,-2.0976,179.4858,-0.0327,-0.0353,0.9552,0.6104,0.3052,-0.5493,7.3806
15/11/21,9:25:56,5131.8184,N,3.6190,W,1.8980,-1.9856,179.4857,-0.0321,-0.0347,0.9570,0.6714,0.2441,-0.3662,7.4161
15/11/21,9:25:59,5131.8179,N,3.6194,W,1.9959,-2.0310,179.4798,-0.0338,-0.0343,0.9570,0.7324,0.1221,-0.4272,7.3097
15/11/21,9:26:3,5131.8169,N,3.6214,W,1.9129,-2.0934,179.4733,-0.0330,-0.0342,0.9556,0.7324,0.3052,-0.4272,7.2387
15/11/21,9:26:7,5131.8159,N,3.6229,W,1.9394,-1.9780,179.4750,-0.0321,-0.0343,0.9564,0.7935,0.3662,-0.1831,7.2387
15/11/21,9:26:10,5131.8140,N,3.6260,W,1.9641,-2.0784,179.4694,-0.0327,-0.0347,0.9556,0.7935,0.3052,-0.1831,7.2742
15/11/21,9:26:11,5131.8140,N,3.6262,W,2.0325,-1.9822,179.4695,-0.0331,-0.0343,0.9557,0.8545,0.2441,-0.3052,7.2387
15/11/21,9:26:17,5131.8110,N,3.6307,W,1.9726,-2.0670,179.4645,-0.0323,-0.0353,0.9546,0.6104,0.3052,-0.1831,7.3452
15/11/21,9:26:21,5131.8110,N,3.6318,W,1.8890,-1.9890,179.4633,-0.0320,-0.0337,0.9564,0.7324,0.0610,-0.3662,7.2032
15/11/21,9:26:24,5131.8105,N,3.6325,W,1.8856,-2.0934,179.4555,-0.0315,-0.0350,0.9568,0.6104,0.1831,-0.4272,7.3452
15/11/21,9:26:28,5131.8105,N,3.6320,W,1.9772,-2.0217,179.4570,-0.0322,-0.0344,0.9558,0.9155,0.1221,-0.0610,7.3097
15/11/21,9:26:32,5131.8101,N,3.6320,W,1.9044,-2.0944,179.4518,-0.0322,-0.0347,0.9570,0.7935,0.3052,-0.2441,7.3097
15/11/21,9:26:36,5131.8110,N,3.6308,W,1.9889,-2.0149,179.4490,-0.0322,-0.0347,0.9570,0.7935,0.1221,-0.5493,7.2742
15/11/21,9:26:39,5131.8110,N,3.6307,W,1.9537,-2.1092,179.4442,-0.0328,-0.0347,0.9558,0.9766,0.2441,-0.1221,7.3452
15/11/21,9:26:43,5131.8110,N,3.6304,W,1.9883,-1.9961,179.4465,-0.0327,-0.0350,0.9567,0.7935,0.3052,-0.1221,7.2032
