Date,Time,Latitude,Hemisphere (N-S),Longitude,Hemisphere (E-W),Pitch,Roll,Heading,x_Acc,y_Acc,z_Acc,x_Gyro,y_Gyro,z_Gyro,Voltage
16/11/21,13:31:34,5131.7466,N,3.5691,W,1.5030,2.0606,176.43,-0.0342,0.1064,0.9485,0.7935,0.2441,-0.2441,7.9839
16/11/21,13:31:40,5131.7456,N,3.5668,W,1.5690,2.1501,93.66,-0.0352,0.1061,0.9498,0.9155,0.2441,-0.4272,7.8774
16/11/21,13:31:46,5131.7451,N,3.5657,W,1.6342,2.2398,329.10,-0.0343,0.1066,0.9490,0.7935,0.1221,-0.3052,7.8774
16/11/21,13:31:52,5131.7451,N,3.5657,W,1.6990,2.3298,220.29,-0.0342,0.1073,0.9485,0.7935,0.0000,-0.4883,7.7355
16/11/21,13:31:58,5131.7451,N,3.5659,W,1.7648,2.4192,356.06,-0.0349,0.1063,0.9493,0.7324,0.3052,-0.4883,8.0194
16/11/21,13:32:4,5131.7456,N,3.5658,W,1.8295,2.5092,344.80,-0.0331,0.1071,0.9502,0.6104,0.2441,-0.4272,8.0194
16/11/21,13:32:10,5131.7456,N,3.5657,W,1.8946,2.5994,178.01,-0.0334,0.1069,0.9474,0.9766,0.4272,-0.3052,7.7710
16/11/21,13:32:16,5131.7456,N,3.5659,W,1.9594,2.6893,354.29,-0.0337,0.1068,0.9481,0.7324,0.0610,-0.3052,7.8065
16/11/21,13:32:22,5131.7456,N,3.5660,W,2.0252,2.7788,356.22,-0.0343,0.1061,0.9490,0.7935,0.3662,-0.3662,7.8065
16/11/21,13:32:28,5131.7461,N,3.5662,W,2.0904,2.8685,351.31,-0.0338,0.1066,0.9482,0.7324,0.2441,-0.4272,7.8774
16/11/21,13:32:34,5131.7461,N,3.5676,W,2.1554,2.9582,343.15,-0.0338,0.1066,0.9484,0.6714,0.0610,-0.4883,7.7710
16/11/21,13:32:40,5131.7461,N,3.5675,W,2.2394,3.0475,83.45,-0.0345,0.1062,0.9478,0.6714,15.5029,-0.3662,7.7355
16/11/21,13:32:46,5131.7461,N,3.5673,W,2.3043,3.1372,191.31,-0.0333,0.1060,0.9471,0.6714,0.1831,-0.3052,7.9129
16/11/21,13:32:52,5131.7466,N,3.5666,W,2.3689,3.2268,200.17,-0.0339,0.1067,0.9487,0.4883,0.0000,-0.5493,7.9484
16/11/21,13:32:58,5131.7471,N,3.5660,W,2.4340,3.3165,343.40,-0.0342,0.1064,0.9463,0.7324,0.1831,-0.3662,7.7355
16/11/21,13:33:4,5131.7490,N,3.5672,W,2.4989,3.4060,357.69,-0.0352,0.1072,0.9487,0.6104,0.0610,-0.3052,7.8065
16/11/21,13:33:10,5131.7500,N,3.5692,W,2.5648,3.4951,291.64,-0.0352,0.1058,0.9484,0.7324,0.1221,-0.4272,7.7710
16/11/21,13:33:16,5131.7500,N,3.5700,W,2.6297,3.5846,279.83,-0.0344,0.1069,0.9493,0.4883,0.2441,-0.3662,7.8065
16/11/21,13:33:22,5131.7500,N,3.5706,W,2.6970,3.6740,303.32,-0.0371,0.1060,0.9474,1.5869,0.6104,-0.6104,7.8774
16/11/21,13:33:28,5131.7505,N,3.5709,W,2.7620,3.7636,276.28,-0.0336,0.1061,0.9482,0.6104,0.3052,-0.5493,7.8065
16/11/21,13:33:34,5131.7505,N,3.5713,W,2.8274,3.8530,212.45,-0.0349,0.1066,0.9487,0.6714,0.3052,-0.3662,7.7355
16/11/21,13:33:40,5131.7505,N,3.5697,W,2.8929,3.9426,92.84,-0.0352,0.1071,0.9485,0.7935,0.4883,-0.4883,7.8419
16/11/21,13:33:46,5131.7500,N,3.5676,W,2.9578,4.0327,147.74,-0.0345,0.1068,0.9481,0.9766,0.2441,-0.3662,7.8774
16/11/21,13:33:52,5131.7500,N,3.5653,W,3.0243,4.1215,89.43,-0.0355,0.1056,0.9490,0.8545,0.3662,-0.4272,7.8065
16/11/21,13:33:58,5131.7500,N,3.5653,W,3.0893,4.2111,347.19,-0.0352,0.1072,0.9480,0.7324,0.1831,-0.4272,7.8065
16/11/21,13:34:4,5131.7505,N,3.5648,W,3.1554,4.3001,45.22,-0.0353,0.1060,0.9480,0.7935,0.4272,-0.4883,7.7710
16/11/21,13:34:10,5131.7505,N,3.5642,W,3.2212,4.3892,48.29,-0.0358,0.1066,0.9475,0.7935,0.1831,-0.6104,7.7710
