Date,Time,Latitude,Hemisphere (N-S),Longitude,Hemisphere (E-W),Pitch,Roll,Heading,x_Acc,y_Acc,z_Acc,x_Gyro,y_Gyro,z_Gyro,Voltage
16/11/21,13:37:39,5131.8037,N,3.7066,W,-3.2332,0.2553,258.95,0.7677,-0.1871,0.2675,6.5308,-20.1416,10.4980,7.8419
16/11/21,13:37:45,5131.8047,N,3.7110,W,-3.2923,0.2724,253.32,1.0166,0.1659,0.7356,-17.2729,36.8042,-2.2583,7.7355
16/11/21,13:37:51,5131.8052,N,3.7180,W,-3.4094,0.2927,246.45,0.6855,0.0902,0.2036,-13.6719,-10.8643,-13.1836,7.8419
16/11/21,13:37:57,5131.8042,N,3.7253,W,-3.5136,0.2813,248.56,0.9832,-0.0524,0.3015,-5.9204,4.6387,-8.4839,7.8065
16/11/21,13:38:3,5131.8032,N,3.7328,W,-3.6227,0.3013,247.31,0.8823,-0.0747,0.3282,26.6113,0.3662,15.3198,7.7710
16/11/21,13:38:9,5131.8018,N,3.7397,W,-3.7431,0.2595,230.01,0.7849,-0.1995,0.2577,0.9155,-15.7471,2.8687,7.8774
16/11/21,13:38:15,5131.8018,N,3.7463,W,-3.8715,0.2711,256.77,0.9388,0.0428,0.1782,-2.9297,-16.2354,4.6387,7.8774
16/11/21,13:38:21,5131.8013,N,3.7530,W,-3.9502,0.2879,251.91,1.1234,0.1427,0.7784,-11.7798,22.3999,-4.3335,7.8774
16/11/21,13:38:27,5131.8008,N,3.7597,W,-4.0639,0.3146,253.69,0.7128,0.1426,0.2140,-17.7612,-12.0239,-8.7891,7.8774
16/11/21,13:38:33,5131.7993,N,3.7656,W,-4.1779,0.3532,221.35,1.0703,0.2207,0.2656,-4.6997,-10.7422,-12.7563,7.8419
16/11/21,13:38:39,5131.7998,N,3.7704,W,-4.2285,0.3655,311.36,1.4520,0.1724,0.1879,-12.9395,46.6309,-24.6582,7.8065
16/11/21,13:38:45,5131.8022,N,3.7751,W,-4.3494,0.3421,337.77,0.7932,-0.2030,0.1984,17.2119,-16.1743,15.5029,7.7355
16/11/21,13:38:51,5131.8066,N,3.7780,W,-4.4343,0.3214,345.17,0.9730,0.0164,0.3757,-26.2451,20.3857,-15.1978,7.6645
16/11/21,13:38:57,5131.8110,N,3.7797,W,-4.5588,0.3401,342.33,0.8173,0.0237,0.1589,4.3945,-12.8784,-0.1831,7.7000
16/11/21,13:39:3,5131.8140,N,3.7821,W,-4.6170,0.3767,327.43,1.1821,-0.1753,1.1652,53.3447,39.9170,-6.5918,7.7355
16/11/21,13:39:9,5131.8140,N,3.7878,W,-4.7306,0.3572,259.45,0.6382,-0.1216,0.1847,10.9863,-6.7139,14.6484,7.7355
16/11/21,13:39:15,5131.8145,N,3.7948,W,-4.8509,0.3343,260.01,0.9386,-0.0637,0.0947,-12.6953,-8.9111,3.5400,7.8065
16/11/21,13:39:21,5131.8140,N,3.8015,W,-4.9597,0.2932,236.13,0.8184,-0.1311,0.3026,-13.2446,-1.8311,-11.4136,7.8065
16/11/21,13:39:27,5131.8096,N,3.8068,W,-5.0739,0.3168,239.25,0.8295,0.0869,0.1583,-4.6997,-6.8359,-8.6670,7.8065
16/11/21,13:39:33,5131.8066,N,3.8125,W,-5.1601,0.3648,247.54,0.9248,0.1846,0.6544,0.4883,10.9863,-4.5776,7.9484
16/11/21,13:39:39,5131.8057,N,3.8189,W,-5.2791,0.4052,271.48,0.9380,-0.0292,0.2587,35.2783,-7.5684,16.6626,7.7355
16/11/21,13:39:45,5131.8042,N,3.8252,W,-5.3961,0.4325,236.27,0.9965,0.0782,0.2170,5.0659,-7.8125,2.9907,7.9129
16/11/21,13:39:51,5131.8047,N,3.8328,W,-5.4755,0.4473,264.37,1.0190,0.0790,0.6781,-6.4087,23.3154,-2.0142,7.8419
16/11/21,13:39:57,5131.8032,N,3.8399,W,-5.6030,0.4833,250.84,0.7448,0.0802,0.1516,5.3101,-18.2495,6.3477,7.8419
16/11/21,13:40:3,5131.8008,N,3.8466,W,-5.6736,0.4818,255.20,1.0907,0.0151,0.7666,-9.2163,32.1045,-14.8926,7.7710
16/11/21,13:40:9,5131.7988,N,3.8528,W,-5.7959,0.5146,240.37,0.6626,-0.0225,0.2203,27.3438,-10.3760,17.2729,7.8419
16/11/21,13:40:15,5131.7979,N,3.8605,W,-5.8846,0.5168,250.70,1.0929,-0.0835,0.2537,11.1694,17.1509,6.5918,7.9129
16/11/21,13:40:21,5131.7993,N,3.8709,W,-6.0120,0.5566,250.21,0.7634,0.1556,0.1390,-6.2256,-23.4375,-2.6245,7.8419
16/11/21,13:40:27,5131.7969,N,3.8774,W,-6.1257,0.5438,253.40,0.6071,-0.0906,0.1464,9.6436,-5.2490,11.8408,7.7710
16/11/21,13:40:33,5131.7944,N,3.8822,W,-6.1922,0.5359,249.39,1.3171,-0.0684,0.3556,-1.4038,35.7056,-1.3428,7.8065
16/11/21,13:40:39,5131.7930,N,3.8876,W,-6.2899,0.5159,250.99,0.6599,0.2432,0.1470,-78.7354,-11.4746,-28.5645,7.9129
16/11/21,13:40:45,5131.7964,N,3.8917,W,-6.3807,0.5554,339.27,1.0079,0.1113,0.8413,7.0801,11.9629,-3.9062,7.8774
16/11/21,13:40:51,5131.8008,N,3.8930,W,-6.5072,0.5246,353.43,0.8572,-0.1205,0.2158,-6.7749,-15.9302,0.6714,7.7000
16/11/21,13:40:57,5131.8037,N,3.8966,W,-6.6164,0.5456,273.62,1.0972,0.0391,0.2914,8.0566,-0.3052,7.9956,7.8065
16/11/21,13:41:3,5131.8027,N,3.9033,W,-6.7326,0.5651,253.03,0.6345,0.0641,0.1196,-11.2915,-9.4604,-10.0098,7.8419
16/11/21,13:41:9,5131.8027,N,3.9097,W,-6.8145,0.6090,250.28,1.0477,0.1412,0.6713,8.4839,18.4937,3.6621,7.9839
16/11/21,13:41:15,5131.8032,N,3.9166,W,-6.9480,0.5922,250.21,0.8789,-0.1077,0.1976,2.5024,-21.2402,6.0425,8.0194
16/11/21,13:41:21,5131.8027,N,3.9234,W,-7.0602,0.6346,256.49,0.6309,0.1287,0.1587,-8.1787,-12.6343,-8.5449,7.8065
16/11/21,13:41:27,5131.8022,N,3.9294,W,-7.1605,0.6590,295.60,0.8514,0.1052,0.3350,-7.2632,3.3569,-1.0376,7.9484
16/11/21,13:41:33,5131.8042,N,3.9316,W,-7.2381,0.6613,320.95,1.2623,0.0253,0.1785,-5.7373,26.1841,-5.7983,7.8065
16/11/21,13:41:39,5131.8066,N,3.9373,W,-7.3777,0.6871,315.94,0.7727,0.0601,0.1425,1.2817,-27.4048,0.1831,7.8774
16/11/21,13:41:45,5131.8101,N,3.9444,W,-7.4934,0.7293,318.22,0.5760,0.0203,0.1815,21.3013,-6.5308,20.9961,7.7355
16/11/21,13:41:51,5131.8140,N,3.9508,W,-7.5897,0.7154,331.59,0.7095,0.0060,0.3319,-22.2778,10.1929,-14.1602,7.7710
16/11/21,13:41:57,5131.8169,N,3.9575,W,-7.7061,0.7164,312.77,0.9520,-0.1632,0.2211,26.7334,-8.9111,12.3291,7.8065
16/11/21,13:42:3,5131.8203,N,3.9634,W,-7.8054,0.6615,322.96,0.7878,-0.1897,0.6315,-4.3945,-1.5259,-4.0283,7.7710
16/11/21,13:42:9,5131.8242,N,3.9686,W,-7.8437,0.6451,321.71,1.3468,-0.1448,0.9512,2.3804,57.1289,-14.2212,7.8065
16/11/21,13:42:15,5131.8276,N,3.9731,W,-7.9547,0.6506,312.44,1.0814,0.0510,0.2523,-7.5073,-2.2583,2.5024,7.8419
16/11/21,13:42:21,5131.8320,N,3.9759,W,-8.0802,0.5993,350.74,0.7175,-0.0812,0.1929,-30.2734,-14.7095,-10.6812,7.8065
16/11/21,13:42:27,5131.8364,N,3.9787,W,-8.2736,0.5270,339.47,0.7988,-0.4663,0.1351,16.9067,-97.8394,68.4204,7.8419
16/11/21,13:42:33,5131.8364,N,3.9804,W,-8.2682,0.6625,92.38,0.3071,0.0253,0.7642,20.5078,-6.0425,-1.3428,7.8419
16/11/21,13:42:39,5131.8364,N,3.9804,W,-8.1549,0.7676,297.60,0.0773,0.4525,0.8661,6.2256,63.9648,40.0391,7.8065
16/11/21,13:42:45,5131.8364,N,3.9800,W,-8.1794,0.8785,119.33,0.4335,0.3306,0.7587,1.9531,-0.7324,0.1831,7.8774
