Date,Time,Latitude,Hemisphere (N-S),Longitude,Hemisphere (E-W),Pitch,Roll,Heading,x_Acc,y_Acc,z_Acc,x_Gyro,y_Gyro,z_Gyro,Voltage
16/11/21,11:51:36,5131.8081,N,3.6318,W,1.7207,1.9759,179.9476,0.0061,0.0511,0.9554,0.7935,0.1221,-0.3662,7.9839
16/11/21,11:51:42,5131.8081,N,3.6325,W,1.7872,2.0514,179.9468,0.0072,0.0519,0.9567,0.5493,0.1831,-0.3662,7.9839
16/11/21,11:51:48,5131.8081,N,3.6329,W,1.8540,2.1258,179.9454,0.0061,0.0519,0.9548,0.4883,0.1221,-0.4272,7.9129
16/11/21,11:51:54,5131.8081,N,3.6328,W,1.9209,2.2010,179.9447,0.0061,0.0518,0.9559,0.6104,0.1221,-0.3662,8.0194
16/11/21,11:51:59,5131.8081,N,3.6325,W,1.9871,2.2779,179.9441,0.0070,0.0520,0.9559,0.7324,0.1221,-0.3662,7.9484
16/11/21,11:52:5,5131.8081,N,3.6331,W,2.0542,2.3539,179.9452,0.0067,0.0522,0.9557,0.6104,0.2441,-0.1831,7.9484
16/11/21,11:52:11,5131.8081,N,3.6335,W,2.1204,2.4287,179.9427,0.0074,0.0525,0.9557,0.4272,0.1831,-0.6104,8.0548
16/11/21,11:52:17,5131.8076,N,3.6342,W,2.1858,2.5038,179.9418,0.0076,0.0521,0.9565,0.4883,0.0610,-0.4272,8.0548
16/11/21,11:52:23,5131.8076,N,3.6348,W,2.2516,2.5806,179.9410,0.0067,0.0529,0.9550,0.6714,0.1221,-0.4272,8.0194
16/11/21,11:52:29,5131.8076,N,3.6355,W,2.3168,2.6543,179.9397,0.0061,0.0519,0.9550,0.4883,-0.1221,-0.4883,7.9129
16/11/21,11:52:35,5131.8076,N,3.6360,W,2.3828,2.7284,179.9395,0.0073,0.0514,0.9547,0.4883,0.0000,-0.3662,8.1258
16/11/21,11:52:41,5131.8076,N,3.6358,W,2.4505,2.8028,179.9379,0.0059,0.0524,0.9550,0.5493,0.1831,-0.5493,7.9839
16/11/21,11:52:47,5131.8076,N,3.6356,W,2.5178,2.8766,179.9378,0.0062,0.0515,0.9570,0.5493,0.0610,-0.3662,8.0903
16/11/21,11:52:53,5131.8076,N,3.6352,W,2.5854,2.9515,179.9385,0.0071,0.0520,0.9557,0.5493,0.2441,-0.3052,8.0194
16/11/21,11:52:58,5131.8081,N,3.6346,W,2.6514,3.0255,179.9397,0.0062,0.0522,0.9551,0.4883,0.0000,-0.2441,7.9484
16/11/21,11:53:3,5131.8081,N,3.6341,W,2.7195,3.0999,179.9400,0.0060,0.0525,0.9551,0.5493,0.2441,-0.3662,7.9129
16/11/21,11:53:8,5131.8086,N,3.6336,W,2.7861,3.1769,179.9403,0.0073,0.0516,0.9554,0.8545,0.0610,-0.3662,7.8774
16/11/21,11:53:13,5131.8086,N,3.6332,W,2.8557,3.2520,179.9413,0.0065,0.0516,0.9545,0.7324,0.3052,-0.3052,8.0903
16/11/21,11:53:19,5131.8081,N,3.6333,W,2.9231,3.3265,179.9423,0.0062,0.0522,0.9564,0.6104,0.1221,-0.3052,8.0194
16/11/21,11:53:25,5131.8081,N,3.6337,W,2.9942,3.3980,179.9419,0.0061,0.0515,0.9559,0.4272,0.3662,-0.4883,7.9129
16/11/21,11:53:31,5131.8081,N,3.6337,W,3.0613,3.4734,179.9420,0.0063,0.0524,0.9546,0.6714,0.1221,-0.4272,7.9484
16/11/21,11:53:37,5131.8081,N,3.6339,W,3.1309,3.5479,179.9428,0.0068,0.0516,0.9553,0.6714,0.3052,-0.3662,7.9839
16/11/21,11:53:43,5131.8081,N,3.6345,W,3.1978,3.6233,179.9443,0.0071,0.0525,0.9550,0.5493,0.2441,-0.3052,7.9484
16/11/21,11:53:49,5131.8076,N,3.6350,W,3.2675,3.6971,179.9452,0.0059,0.0521,0.9551,0.6714,0.2441,-0.3662,7.9129
16/11/21,11:53:55,5131.8071,N,3.6355,W,3.3379,3.7692,179.9461,0.0068,0.0511,0.9572,0.6104,0.1831,-0.3662,7.8419
16/11/21,11:54:1,5131.8071,N,3.6360,W,3.4046,3.8443,179.9478,0.0070,0.0524,0.9550,0.5493,0.1831,-0.3052,8.0548
16/11/21,11:54:7,5131.8071,N,3.6355,W,3.4739,3.9164,179.9493,0.0066,0.0515,0.9543,0.6104,0.0610,-0.3052,8.0194
16/11/21,11:54:13,5131.8071,N,3.6352,W,3.5428,3.9889,179.9516,0.0063,0.0521,0.9550,0.4883,0.1831,-0.2441,7.9839
16/11/21,11:54:18,5131.8071,N,3.6349,W,3.6146,4.0590,179.9537,0.0063,0.0515,0.9546,0.5493,0.1831,-0.2441,7.9129
16/11/21,11:54:24,5131.8071,N,3.6350,W,3.6824,4.1330,179.9566,0.0068,0.0519,0.9540,0.6104,0.1221,-0.1831,8.0548
16/11/21,11:54:30,5131.8071,N,3.6354,W,3.7509,4.2064,179.9571,0.0065,0.0521,0.9540,0.6104,0.1221,-0.4883,8.0548
16/11/21,11:54:36,5131.8076,N,3.6356,W,3.8221,4.2775,179.9596,0.0068,0.0518,0.9557,0.5493,0.2441,-0.2441,8.0548
16/11/21,11:54:42,5131.8076,N,3.6353,W,3.8872,4.3565,179.9620,0.0068,0.0522,0.9554,0.7935,0.2441,-0.3052,8.0548
16/11/21,11:54:47,5131.8076,N,3.6352,W,3.9757,4.4010,179.9622,0.0068,0.0515,0.9557,0.7324,0.0610,-0.3052,7.9129
16/11/21,11:54:52,5131.8076,N,3.6349,W,3.8894,4.3658,179.9570,0.0066,0.0516,0.9547,0.4883,0.1221,-0.3052,7.9839
16/11/21,11:54:57,5131.8081,N,3.6342,W,3.9882,4.3752,179.9534,0.0067,0.0514,0.9575,0.6714,0.3052,-0.4883,8.0194
16/11/21,11:55:2,5131.8081,N,3.6338,W,3.9363,4.4617,179.9559,0.0067,0.0522,0.9547,0.6714,0.0000,-0.3662,7.9129
16/11/21,11:55:7,5131.8081,N,3.6334,W,3.9442,4.3716,179.9469,0.0071,0.0519,0.9556,0.7324,0.3052,-0.3052,7.9839
16/11/21,11:55:13,5131.8081,N,3.6335,W,3.9197,4.4700,179.9504,0.0071,0.0518,0.9561,0.7324,0.3052,-0.3662,7.9839
16/11/21,11:55:19,5131.8076,N,3.6337,W,3.9549,4.3846,179.9411,0.0071,0.0519,0.9545,0.5493,0.0000,-0.3662,8.1258
16/11/21,11:55:25,5131.8076,N,3.6338,W,4.0098,4.4673,179.9435,0.0057,0.0524,0.9551,0.4883,0.0000,-0.3662,7.9129
16/11/21,11:55:31,5131.8071,N,3.6340,W,3.9347,4.4153,179.9365,0.0065,0.0524,0.9551,0.7324,0.1221,-0.3662,7.8774
16/11/21,11:55:37,5131.8071,N,3.6342,W,4.0321,4.4298,179.9337,0.0062,0.0522,0.9565,0.7324,0.1831,-0.4272,7.8774
16/11/21,11:55:43,5131.8071,N,3.6345,W,3.9449,4.3990,179.9277,0.0072,0.0516,0.9552,0.6104,0.1831,-0.4272,7.9129
16/11/21,11:55:49,5131.8071,N,3.6345,W,3.9963,4.4854,179.9293,0.0065,0.0522,0.9562,0.6104,0.0610,-0.4883,7.9839
16/11/21,11:55:55,5131.8066,N,3.6346,W,3.9736,4.3974,179.9199,0.0061,0.0519,0.9550,0.6104,0.1831,-0.3662,7.9839
16/11/21,11:56:0,5131.8071,N,3.6345,W,3.9072,4.4698,179.9211,0.0066,0.0521,0.9557,0.5493,0.1831,-0.4272,7.9484
16/11/21,11:56:5,5131.8071,N,3.6341,W,3.9477,4.3865,179.9120,0.0077,0.0526,0.9553,0.5493,0.0610,-0.3662,7.8419
16/11/21,11:56:10,5131.8071,N,3.6327,W,3.8760,4.4543,179.9138,0.0074,0.0519,0.9554,0.7324,0.2441,-0.3052,7.9839
16/11/21,11:56:15,5131.8081,N,3.6315,W,3.9588,4.4094,179.9084,0.0067,0.0520,0.9558,0.6714,0.0610,-0.2441,7.9484
16/11/21,11:56:20,5131.8076,N,3.6315,W,3.9339,4.3204,179.8986,0.0066,0.0516,0.9567,0.4272,0.1831,-0.4272,7.9484
16/11/21,11:56:26,5131.8076,N,3.6313,W,3.9356,4.4200,179.9011,0.0072,0.0520,0.9556,0.4272,0.0000,-0.4883,7.9484
16/11/21,11:56:32,5131.8076,N,3.6311,W,4.0319,4.4049,179.8967,0.0065,0.0521,0.9558,0.6714,0.2441,-0.3662,7.9129
16/11/21,11:56:38,5131.8076,N,3.6308,W,3.9476,4.4528,179.8978,0.0071,0.0526,0.9541,0.5493,0.1831,-0.2441,7.9129
16/11/21,11:56:43,5131.8076,N,3.6306,W,3.9816,4.3667,179.8891,0.0063,0.0518,0.9551,0.6104,0.2441,-0.3052,7.9484
16/11/21,11:56:49,5131.8076,N,3.6308,W,3.9153,4.4393,179.8904,0.0071,0.0522,0.9570,0.4883,0.1221,-0.4272,8.0548
16/11/21,11:56:55,5131.8076,N,3.6311,W,4.0070,4.4096,179.8861,0.0073,0.0524,0.9548,0.5493,0.1831,-0.2441,8.0903
16/11/21,11:57:1,5131.8076,N,3.6312,W,3.9235,4.3742,179.8808,0.0063,0.0516,0.9559,0.7935,0.3052,-0.3052,7.9484
16/11/21,11:57:7,5131.8071,N,3.6315,W,3.9875,4.4517,179.8843,0.0065,0.0521,0.9554,0.6714,0.0610,-0.1831,8.0194
16/11/21,11:57:13,5131.8066,N,3.6318,W,3.9029,4.4153,179.8789,0.0079,0.0520,0.9537,0.6714,0.1831,-0.3052,7.9839
16/11/21,11:57:19,5131.8062,N,3.6321,W,3.9807,4.4814,179.8811,0.0068,0.0527,0.9543,0.8545,0.2441,-0.2441,8.0548
16/11/21,11:57:25,5131.8062,N,3.6320,W,3.9101,4.4234,179.8753,0.0070,0.0527,0.9557,0.6714,0.1221,-0.1831,7.8774
16/11/21,11:57:31,5131.8062,N,3.6314,W,4.0047,4.4507,179.8753,0.0061,0.0526,0.9567,0.6714,0.1221,-0.1831,7.9484
16/11/21,11:57:37,5131.8062,N,3.6307,W,3.9105,4.4686,179.8752,0.0070,0.0530,0.9561,0.6104,0.1221,-0.1221,7.9484
16/11/21,11:57:43,5131.8062,N,3.6300,W,3.9659,4.3936,179.8673,0.0071,0.0524,0.9559,0.6714,0.2441,-0.3052,7.9839
16/11/21,11:57:48,5131.8066,N,3.6292,W,3.8872,4.3490,179.8620,0.0065,0.0516,0.9554,0.7324,0.3052,-0.2441,7.9484
16/11/21,11:57:53,5131.8071,N,3.6286,W,3.9760,4.3941,179.8638,0.0060,0.0516,0.9554,0.6104,0.1831,-0.1221,7.9129
16/11/21,11:57:58,5131.8076,N,3.6281,W,3.9228,4.4782,179.8663,0.0068,0.0525,0.9554,0.4883,0.0000,-0.3662,8.0548
16/11/21,11:58:4,5131.8076,N,3.6281,W,4.0175,4.4573,179.8606,0.0060,0.0530,0.9552,0.5493,0.1831,-0.4883,7.9484
16/11/21,11:58:10,5131.8081,N,3.6282,W,3.9381,4.4113,179.8550,0.0060,0.0524,0.9545,0.7324,0.1221,-0.2441,8.0194
16/11/21,11:58:15,5131.8081,N,3.6282,W,3.9207,4.5101,179.8596,0.0074,0.0529,0.9551,0.5493,0.2441,-0.2441,8.0548
16/11/21,11:58:21,5131.8081,N,3.6286,W,3.9615,4.4270,179.8500,0.0068,0.0526,0.9550,0.6104,0.1221,-0.4272,7.9484
16/11/21,11:58:27,5131.8081,N,3.6290,W,3.9457,4.5274,179.8540,0.0066,0.0526,0.9550,0.6714,0.0610,-0.3052,7.9839
16/11/21,11:58:33,5131.8081,N,3.6291,W,3.9792,4.4415,179.8448,0.0057,0.0521,0.9559,0.6714,0.3052,-0.3662,7.9839
16/11/21,11:58:38,5131.8081,N,3.6291,W,3.8861,4.4610,179.8454,0.0073,0.0529,0.9569,0.7935,0.2441,-0.0610,8.0548
16/11/21,11:58:44,5131.8076,N,3.6296,W,3.9793,4.4353,179.8414,0.0066,0.0525,0.9551,0.4883,0.1831,-0.2441,8.0194
16/11/21,11:58:50,5131.8071,N,3.6300,W,3.8927,4.4011,179.8358,0.0074,0.0521,0.9569,0.5493,0.1221,-0.3662,7.8774
16/11/21,11:58:56,5131.8071,N,3.6299,W,3.9879,4.4215,179.8337,0.0065,0.0520,0.9551,0.7324,0.0000,-0.3662,7.9839
16/11/21,11:59:2,5131.8071,N,3.6302,W,3.8944,4.4271,179.8329,0.0067,0.0522,0.9557,0.5493,0.3052,-0.1221,7.9839
16/11/21,11:59:8,5131.8066,N,3.6308,W,3.9897,4.4094,179.8294,0.0067,0.0520,0.9551,0.7935,0.2441,-0.2441,7.9839
16/11/21,11:59:14,5131.8066,N,3.6311,W,3.9243,4.4844,179.8337,0.0070,0.0529,0.9552,0.6104,0.1221,-0.0610,7.9129
16/11/21,11:59:20,5131.8066,N,3.6310,W,3.9572,4.3978,179.8255,0.0062,0.0513,0.9564,0.5493,0.1221,-0.2441,8.0548
16/11/21,11:59:25,5131.8071,N,3.6307,W,3.9729,4.4983,179.8291,0.0066,0.0520,0.9547,0.6714,0.1221,-0.3662,7.8774
16/11/21,11:59:31,5131.8066,N,3.6315,W,3.9100,4.4314,179.8213,0.0083,0.0521,0.9563,0.4883,0.1831,-0.3662,7.8774
16/11/21,11:59:37,5131.8066,N,3.6319,W,3.9038,4.5323,179.8265,0.0081,0.0526,0.9548,0.6104,0.3052,-0.1831,7.9129
16/11/21,11:59:43,5131.8066,N,3.6314,W,3.9503,4.4536,179.8202,0.0067,0.0529,0.9567,0.7935,0.1831,-0.0610,7.9129
16/11/21,11:59:48,5131.8066,N,3.6311,W,3.8564,4.4724,179.8181,0.0077,0.0529,0.9550,0.6714,0.1221,-0.3662,7.8774
16/11/21,11:59:54,5131.8066,N,3.6311,W,3.9548,4.4688,179.8157,0.0063,0.0530,0.9553,0.6104,0.3052,-0.2441,8.0194
16/11/21,12:0:0,5131.8062,N,3.6310,W,3.9394,4.3766,179.8058,0.0068,0.0522,0.9561,0.3052,0.2441,-0.4272,7.8774
16/11/21,12:0:6,5131.8062,N,3.6315,W,3.9752,4.4695,179.8103,0.0065,0.0524,0.9553,0.4883,-0.0610,-0.1831,7.9129
16/11/21,12:0:12,5131.8062,N,3.6314,W,3.9381,4.3875,179.8029,0.0070,0.0518,0.9562,0.6714,0.2441,-0.1831,8.0194
16/11/21,12:0:17,5131.8062,N,3.6309,W,3.9695,4.4815,179.8055,0.0066,0.0526,0.9551,0.4272,-0.0610,-0.4272,8.0194
16/11/21,12:0:22,5131.8062,N,3.6305,W,3.9825,4.3898,179.7949,0.0060,0.0520,0.9552,0.4883,0.0610,-0.4883,8.0194
16/11/21,12:0:27,5131.8066,N,3.6299,W,3.8885,4.4048,179.7901,0.0070,0.0518,0.9559,0.4272,0.1221,-0.6714,8.0194
16/11/21,12:0:33,5131.8062,N,3.6300,W,3.9857,4.4304,179.7881,0.0062,0.0522,0.9557,0.6714,0.3662,-0.4272,8.0194
16/11/21,12:0:39,5131.8047,N,3.6315,W,3.8952,4.4099,179.7839,0.0073,0.0521,0.9559,0.7324,0.1831,-0.3052,7.9484
16/11/21,12:0:45,5131.8037,N,3.6321,W,3.9885,4.4420,179.7829,0.0072,0.0522,0.9556,0.4272,0.1831,-0.3662,7.8774
16/11/21,12:0:51,5131.8037,N,3.6325,W,3.8979,4.4202,179.7786,0.0076,0.0522,0.9553,0.5493,0.1831,-0.3052,7.9484
16/11/21,12:0:57,5131.8027,N,3.6339,W,3.9869,4.4644,179.7793,0.0070,0.0526,0.9562,0.6714,0.1221,-0.2441,8.0548
16/11/21,12:1:3,5131.8032,N,3.6323,W,3.9360,4.3886,179.7712,0.0071,0.0516,0.9551,0.6714,0.0000,-0.3052,7.8774
16/11/21,12:1:9,5131.8037,N,3.6291,W,3.9070,4.4849,179.7734,0.0072,0.0520,0.9567,0.6104,0.1221,-0.4883,7.8419
