Date,Time,Latitude,Hemisphere (N-S),Longitude,Hemisphere (E-W),Pitch,Roll,Heading,x_Acc,y_Acc,z_Acc,x_Gyro,y_Gyro,z_Gyro,Voltage
11/11/21,16:25:20,5131.7446,N,3.7269,W,0.8708,0.5795,178.5807,0.1080,0.0483,0.7317,2.0752,-5.8594,-25.3906,7.8065
11/11/21,16:25:26,5131.7422,N,3.7321,W,0.7408,0.6072,178.5699,0.1703,0.0076,0.8904,2.9907,-2.0752,-1.0986,7.8065
11/11/21,16:25:32,5131.7397,N,3.7370,W,0.9701,0.7214,178.5314,0.2385,0.1360,1.2544,6.9580,34.1187,-4.4556,7.7710
11/11/21,16:25:38,5131.7383,N,3.7410,W,0.9431,0.6643,178.8511,0.0071,-0.1908,1.0232,4.8828,-1.0376,33.4473,7.8419
11/11/21,16:25:44,5131.7363,N,3.7461,W,0.7576,0.5143,179.0774,0.1216,-0.0955,0.6973,-8.9111,-10.0098,23.7427,7.9484
11/11/21,16:25:50,5131.7363,N,3.7532,W,0.7843,0.4387,179.3136,0.1486,-0.0875,1.1626,-2.3193,12.8174,24.5361,7.8419
11/11/21,16:25:56,5131.7368,N,3.7609,W,1.0003,0.5441,179.0367,-0.0575,0.1265,0.9962,0.6714,18.2495,-29.1138,7.8065
11/11/21,16:26:2,5131.7368,N,3.7700,W,0.8469,0.6208,178.9194,0.1190,0.0603,0.6600,3.7842,-5.4932,-12.2070,7.8774
11/11/21,16:26:8,5131.7358,N,3.7787,W,0.7293,0.6679,178.9063,0.2130,0.0037,0.9353,5.2490,-0.7935,-1.3428,7.9839
11/11/21,16:26:14,5131.7349,N,3.7859,W,0.7965,0.8295,178.7332,0.1622,0.0399,0.9786,15.1978,18.0664,-18.2495,7.7710
11/11/21,16:26:20,5131.7334,N,3.7916,W,0.8341,0.7764,179.1013,0.0402,-0.1752,1.0768,4.9438,7.6294,38.3301,7.8065
11/11/21,16:26:26,5131.7324,N,3.7953,W,0.5996,0.6388,179.2503,0.0935,-0.1971,0.7463,-4.2725,-19.0430,15.8691,7.8065
11/11/21,16:26:32,5131.7314,N,3.8015,W,0.7812,0.5307,179.3614,0.2728,-0.2552,1.0465,-3.5400,27.3438,11.3525,7.8419
11/11/21,16:26:38,5131.7300,N,3.8085,W,1.0446,0.5684,179.0674,-0.1410,0.0854,1.0327,-1.4648,17.2729,-30.8228,7.9129
11/11/21,16:26:44,5131.7295,N,3.8149,W,0.8977,0.6428,178.8697,0.1125,0.0514,0.7117,4.2725,-4.6997,-20.5688,7.9484
11/11/21,16:26:50,5131.7300,N,3.8215,W,0.7120,0.7406,178.8772,0.0718,0.0792,0.7513,2.7466,-10.5591,0.7935,7.9129
11/11/21,16:26:56,5131.7295,N,3.8292,W,0.4403,0.7776,178.8160,0.1707,0.0609,0.7026,0.7324,-17.3340,-6.1646,7.9484
11/11/21,16:27:2,5131.7295,N,3.8356,W,0.3154,0.7558,178.1552,0.0381,0.2411,0.8375,-13.0615,-11.7188,-68.6646,7.7710
11/11/21,16:27:8,5131.7334,N,3.8402,W,0.8048,0.8008,178.3728,-0.3999,-0.2378,1.8615,10.8643,41.6870,22.0947,7.8419
11/11/21,16:27:14,5131.7363,N,3.8438,W,0.7345,0.7550,178.6469,0.0621,-0.1625,1.0024,5.3711,-2.3804,28.6865,7.7710
11/11/21,16:27:20,5131.7402,N,3.8464,W,0.4306,0.7321,178.7427,0.2010,-0.0281,0.8058,-0.4272,-20.2026,10.2539,7.7710
11/11/21,16:27:26,5131.7402,N,3.8506,W,0.7028,0.8369,178.7477,0.0198,0.1122,1.2769,-0.0610,31.6772,0.0000,7.8774
11/11/21,16:27:32,5131.7402,N,3.8508,W,0.4579,0.7202,178.9592,0.1377,-0.1548,0.8320,-3.7842,-17.5781,22.3389,7.9484
11/11/21,16:27:38,5131.7417,N,3.8510,W,0.3869,0.7885,179.0568,0.1476,0.1323,1.1136,0.1221,1.8921,10.0708,7.8774
11/11/21,16:27:44,5131.7437,N,3.8513,W,0.2128,0.6912,179.1223,0.2256,-0.0028,0.9961,-9.3384,-6.5918,6.8970,7.7710
11/11/21,16:27:50,5131.7466,N,3.8523,W,0.0700,0.8058,179.0130,0.0887,0.1354,0.8036,2.6855,-8.2397,-11.2915,7.8774
11/11/21,16:27:56,5131.7461,N,3.8570,W,0.0556,0.7783,178.9228,0.1382,-0.1300,1.1410,5.4321,6.2866,-9.4604,7.9129
11/11/21,16:28:2,5131.7476,N,3.8614,W,-0.1366,0.9008,178.8748,0.0747,0.2302,0.6903,1.8921,-16.3574,-4.7607,7.8419
11/11/21,16:28:8,5131.7476,N,3.8667,W,0.2589,1.0662,178.8973,0.1042,0.1174,1.5187,9.3994,49.5605,1.5259,7.9129
11/11/21,16:28:14,5131.7490,N,3.8712,W,0.0600,0.9280,179.1517,0.1639,-0.1147,0.6653,-7.5073,-11.1084,26.6724,8.0194
11/11/21,16:28:20,5131.7476,N,3.8766,W,-0.1302,0.8647,179.2308,0.1807,-0.0538,0.8624,-2.5635,-8.9111,8.3618,7.8065
11/11/21,16:28:25,5131.7461,N,3.8820,W,-0.3017,0.8440,179.2809,0.2434,-0.1080,0.8444,2.9907,-7.5073,5.3101,7.7710
11/11/21,16:28:31,5131.7441,N,3.8893,W,-0.0188,0.8574,179.3352,-0.1812,-0.1339,1.3872,8.6670,20.6299,5.3101,7.8419
11/11/21,16:28:36,5131.7441,N,3.8942,W,-0.2304,0.8179,179.0959,0.2113,0.1191,0.8170,-9.3384,-12.1460,-24.7192,7.9129
11/11/21,16:28:42,5131.7480,N,3.8983,W,-0.1239,0.7498,179.2216,0.2557,-0.1632,1.1794,-0.3662,20.5688,12.7563,7.8774
11/11/21,16:28:48,5131.7524,N,3.9012,W,-0.2518,0.7652,178.9278,0.1033,0.0068,0.8292,1.9531,-2.2583,-30.5176,7.8065
11/11/21,16:28:54,5131.7578,N,3.9042,W,-0.5085,0.8120,178.9246,0.2390,0.0210,0.7406,4.3335,-15.2588,-0.1221,7.7000
11/11/21,16:29:0,5131.7632,N,3.9061,W,-0.2901,0.8781,178.7276,-0.1644,0.1936,1.2133,-1.4038,14.3433,-20.6299,7.8419
11/11/21,16:29:6,5131.7676,N,3.9073,W,-0.4283,0.7535,178.9576,0.1147,-0.2249,0.7178,-2.4414,-9.1553,23.9868,7.7710
11/11/21,16:29:12,5131.7734,N,3.9080,W,-0.2661,0.6989,179.1227,0.2242,-0.1494,1.2009,1.4038,26.1841,16.7847,7.8419
11/11/21,16:29:18,5131.7773,N,3.9104,W,-0.3294,0.7612,178.7898,0.0854,0.0797,1.0178,-1.0376,1.7700,-34.6069,7.7710
11/11/21,16:29:24,5131.7773,N,3.9152,W,-0.5065,0.8639,178.7047,0.1033,0.1914,0.6987,0.5493,-13.0615,-8.6060,7.8774
11/11/21,16:29:30,5131.7744,N,3.9201,W,-0.5751,0.8744,178.6157,0.1736,-0.0413,0.9232,4.6387,3.6011,-9.3384,7.9129
11/11/21,16:29:36,5131.7769,N,3.9206,W,-0.5896,0.8133,178.8707,0.0751,-0.1531,0.9480,4.5776,3.0518,26.3672,7.8419
11/11/21,16:29:42,5131.7778,N,3.9221,W,-0.9036,0.6712,178.9423,0.1414,-0.2286,0.8734,-4.6387,-27.0386,7.6904,7.9484
11/11/21,16:29:47,5131.7803,N,3.9221,W,-1.0517,0.7637,178.8060,0.0782,0.0378,0.7968,4.8218,-5.0659,-14.0381,7.8065
11/11/21,16:29:53,5131.7842,N,3.9237,W,-1.3422,0.8214,178.8281,0.1781,0.0541,0.8135,3.1128,-19.1040,2.6245,7.9129
11/11/21,16:29:59,5131.7886,N,3.9264,W,-0.6771,0.8250,178.8014,-0.1328,-0.0472,1.6262,4.6997,58.5327,-3.7231,7.7355
11/11/21,16:30:5,5131.7935,N,3.9270,W,-0.8743,0.6766,178.9955,0.1108,-0.1841,0.7769,-5.0049,-14.9536,20.2637,7.7355
11/11/21,16:30:11,5131.7993,N,3.9285,W,-0.6038,0.5396,179.1085,0.0966,-0.1182,1.2256,-4.2114,34.0576,11.2305,7.8065
11/11/21,16:30:17,5131.8037,N,3.9299,W,-0.7910,0.6158,178.9127,0.0853,0.0485,0.6960,2.2583,-9.5825,-20.2026,7.8774
11/11/21,16:30:22,5131.8066,N,3.9310,W,-0.8805,0.5041,179.1901,0.0571,-0.1276,0.9124,-0.3052,-5.4932,28.7476,7.8774
11/11/21,16:30:28,5131.8091,N,3.9340,W,-0.4763,0.3513,179.0618,0.0642,-0.0881,1.4929,-5.4321,46.2646,-13.8550,7.7710
11/11/21,16:30:34,5131.8125,N,3.9350,W,-0.6333,0.4273,178.7952,0.1228,0.0559,0.6224,2.9907,-6.0425,-27.6489,7.8065
11/11/21,16:30:40,5131.8188,N,3.9352,W,-0.4852,0.5878,178.8520,0.4060,0.1626,1.1788,12.5732,26.1230,5.7373,7.9129
11/11/21,16:30:46,5131.8228,N,3.9368,W,-0.5465,0.4610,179.2770,0.1289,-0.2896,0.7039,-2.1973,-1.5869,44.1284,7.9129
11/11/21,16:30:52,5131.8267,N,3.9367,W,-0.2084,0.4409,179.2670,0.2080,-0.1403,1.4114,4.9438,44.1895,-1.4648,7.7710
11/11/21,16:30:58,5131.8320,N,3.9372,W,-0.4142,0.5489,179.0818,0.1544,0.1627,0.6207,2.8687,-13.6108,-19.1040,7.8774
11/11/21,16:31:4,5131.8369,N,3.9389,W,-0.0714,0.7219,179.0703,0.2587,0.1539,1.2460,12.3291,45.5933,-1.6479,7.8419
11/11/21,16:31:10,5131.8418,N,3.9415,W,-0.2403,0.7732,179.2811,0.0491,0.0383,0.7601,-0.4883,-7.4463,22.0337,7.7710
11/11/21,16:31:16,5131.8457,N,3.9422,W,-0.5468,0.6823,179.2669,0.1893,-0.0985,0.8752,-3.6011,-22.0337,-1.2207,7.8774
11/11/21,16:31:22,5131.8506,N,3.9446,W,-0.4672,0.6141,178.9682,-0.0045,-0.1267,0.9822,4.0283,6.7749,-31.2500,7.8774
11/11/21,16:31:28,5131.8540,N,3.9464,W,-0.6084,0.7322,178.7907,0.1149,0.1211,0.6945,3.8452,-6.9580,-18.3105,7.9484
11/11/21,16:31:34,5131.8579,N,3.9492,W,-0.3199,0.8804,178.7107,0.3086,0.0791,1.0612,12.8784,41.0767,-8.8501,7.7710
11/11/21,16:31:40,5131.8623,N,3.9501,W,-0.3733,0.9855,179.0780,0.0885,0.0482,0.9242,6.8359,5.6763,38.1470,7.8065
11/11/21,16:31:46,5131.8667,N,3.9517,W,-0.5920,0.8658,179.2778,0.1350,-0.3063,0.8523,-1.6479,-18.1274,20.9961,8.0194
11/11/21,16:31:52,5131.8687,N,3.9546,W,-0.3357,0.8640,179.2546,-0.1487,0.0472,1.3483,-2.0752,15.3198,-2.6245,7.7355
11/11/21,16:31:58,5131.8687,N,3.9592,W,-0.4571,0.9775,179.0465,0.0795,0.1129,0.7476,2.4414,-6.1646,-21.4844,7.7710
11/11/21,16:32:4,5131.8696,N,3.9662,W,-0.3791,1.0410,178.9318,0.3490,0.0116,1.2336,6.8359,19.3481,-12.2681,7.9129
11/11/21,16:32:10,5131.8682,N,3.9725,W,-0.6289,1.1123,179.6059,0.1168,-0.0969,0.7845,16.1133,-16.5405,70.3735,7.8419
11/11/21,16:32:16,5131.8677,N,3.9790,W,-0.9689,1.0589,179.7164,0.2212,-0.0939,0.8260,-0.1221,-24.9634,11.9019,7.8419
11/11/21,16:32:22,5131.8677,N,3.9864,W,-0.8900,0.9645,179.6169,-0.0844,-0.1779,1.0804,0.1831,2.7466,-10.5591,7.9484
11/11/21,16:32:28,5131.8672,N,3.9936,W,-1.1159,1.0959,179.5338,0.0785,0.2100,0.6095,2.6855,-19.8975,-8.1177,7.8419
11/11/21,16:32:34,5131.8657,N,4.0012,W,-0.9595,1.1851,179.5053,0.2920,0.0532,1.2808,7.9956,27.5879,-3.4790,7.8774
11/11/21,16:32:40,5131.8657,N,4.0080,W,-1.1527,1.0906,179.6840,0.0538,-0.0232,0.8135,-1.4038,-11.5967,18.6768,7.7355
11/11/21,16:32:46,5131.8647,N,4.0145,W,-1.4209,1.0167,179.5168,0.2335,-0.0663,0.8730,-3.9673,-17.5171,-17.1509,7.7710
11/11/21,16:32:52,5131.8657,N,4.0219,W,-1.2389,0.9672,179.4208,-0.0173,-0.2251,0.8865,5.9204,16.9067,-10.5591,7.8774
11/11/21,16:32:58,5131.8652,N,4.0293,W,-1.4246,1.0503,179.3353,0.1155,0.0944,0.6635,1.1597,-10.6201,-8.5449,7.7000
11/11/21,16:33:4,5131.8643,N,4.0341,W,-1.3384,1.0588,179.2584,0.1897,-0.0848,0.9608,6.7139,18.5547,-8.4839,7.7710
11/11/21,16:33:10,5131.8643,N,4.0347,W,-1.4194,0.9933,179.2531,0.1677,-0.1003,0.9349,0.3662,0.4883,-0.7324,7.9129
11/11/21,16:33:16,5131.8643,N,4.0348,W,-1.4911,0.9524,179.2469,0.1560,-0.0941,0.9346,3.0518,1.3428,-0.8545,7.9129
11/11/21,16:33:22,5131.8643,N,4.0348,W,-1.6107,0.9677,179.2312,0.1801,0.0266,0.9381,0.7324,-1.0376,-1.5869,7.9129
11/11/21,16:33:28,5131.8652,N,4.0350,W,-1.5612,1.1044,179.1777,0.0646,0.2190,0.9510,2.8076,7.1411,-5.3711,7.8065
11/11/21,16:33:34,5131.8657,N,4.0360,W,-1.5742,0.9993,179.1516,0.0702,-0.1360,0.9445,0.0000,1.7700,-3.0518,7.8065
11/11/21,16:33:40,5131.8657,N,4.0370,W,-1.7195,0.9341,178.6859,0.2048,0.0566,0.8480,-10.7422,-4.7607,-48.2788,7.7355
11/11/21,16:33:46,5131.8657,N,4.0373,W,-1.8033,0.8732,178.6569,0.1682,-0.0897,0.9698,0.4883,0.3662,-3.2349,7.8065
11/11/21,16:33:52,5131.8657,N,4.0370,W,-1.9200,0.8611,178.6747,0.1311,-0.0122,0.9446,1.7090,-1.0376,1.7700,7.9129
11/11/21,16:33:58,5131.8657,N,4.0369,W,-2.0100,0.8360,178.6554,0.1315,-0.0156,0.9460,0.6104,1.5869,-2.1362,7.8065
11/11/21,16:34:4,5131.8657,N,4.0366,W,-2.1178,0.8409,178.9565,0.1511,-0.0449,0.9351,6.7139,-0.4883,31.1279,7.8065
11/11/21,16:34:9,5131.8657,N,4.0358,W,-2.2074,0.8014,178.9684,0.1523,-0.0404,0.9385,0.7324,1.0986,1.0376,7.8774
11/11/21,16:34:14,5131.8662,N,4.0361,W,-2.3247,0.7890,179.0107,0.1318,-0.0186,0.9452,2.5024,-1.2817,4.2725,7.7000
11/11/21,16:34:20,5131.8662,N,4.0363,W,-2.4365,0.7383,178.7452,0.1750,-0.0511,0.8999,-1.6479,-1.5869,-27.7710,7.8065
11/11/21,16:34:26,5131.8667,N,4.0357,W,-2.6054,0.6834,178.7590,0.1686,-0.1035,0.9749,2.0752,-9.0942,1.2207,7.8065
11/11/21,16:34:32,5131.8706,N,4.0386,W,-2.8634,0.7038,178.1333,0.0814,0.0190,0.7856,-3.3569,-16.4185,-64.6973,7.7355
11/11/21,16:34:38,5131.8711,N,4.0440,W,-2.8419,0.5203,177.7721,-0.0814,-0.3171,0.9802,-10.3149,-2.3804,-38.0249,7.9129
11/11/21,16:34:44,5131.8735,N,4.0452,W,-2.5618,0.5352,177.7719,-0.3519,-0.1853,1.6296,6.3477,18.7378,-0.4272,7.8419
11/11/21,16:34:50,5131.8774,N,4.0479,W,-2.3773,0.4436,177.8771,0.2927,-0.1659,1.1780,-2.2583,28.5034,10.3760,7.7710
11/11/21,16:34:56,5131.8823,N,4.0499,W,-2.4088,0.5392,177.8082,0.1691,0.0298,0.9734,7.6904,7.9346,-7.1411,7.7710
11/11/21,16:35:2,5131.8867,N,4.0498,W,-2.5549,0.5063,177.8117,0.2999,0.0616,1.0116,-5.6763,-3.9673,0.4883,7.8419
11/11/21,16:35:8,5131.8901,N,4.0497,W,-2.7702,0.6656,177.5956,0.1135,0.1017,0.5948,7.0190,-14.9536,-21.9116,7.9484
11/11/21,16:35:14,5131.8936,N,4.0515,W,-2.8030,0.5812,177.8880,0.0758,-0.1398,0.9984,3.9673,-1.0376,29.8462,7.8065
11/11/21,16:35:20,5131.8979,N,4.0524,W,-2.7527,0.5445,177.8052,-0.0338,-0.1621,1.1506,5.9204,-0.1221,-9.0942,7.8065
11/11/21,16:35:26,5131.9019,N,4.0515,W,-2.7331,0.6419,177.6208,0.2506,0.0559,1.0266,6.6528,13.0005,-19.1650,7.8065
11/11/21,16:35:32,5131.9062,N,4.0535,W,-2.8508,0.4501,177.9379,0.1266,-0.1373,0.6482,-8.7891,-5.6152,32.5317,7.8419
11/11/21,16:35:38,5131.9092,N,4.0545,W,-3.0149,0.3682,177.9915,0.2062,-0.1946,0.8239,0.6104,-9.7656,5.1880,7.8065
11/11/21,16:35:43,5131.9116,N,4.0567,W,-2.9765,0.3961,177.3412,0.0408,0.1847,1.1184,-12.0239,2.3804,-66.9556,7.8774
11/11/21,16:35:49,5131.9136,N,4.0630,W,-2.8966,-0.3460,177.3842,0.4443,-0.4614,0.7653,-68.2983,15.8081,3.9673,7.7710
11/11/21,16:35:55,5131.9146,N,4.0654,W,-2.7842,-0.3264,177.3388,-0.4957,-0.2334,0.6681,6.3477,1.2207,-4.9438,7.7000
11/11/21,16:36:1,5131.9150,N,4.0650,W,-3.5762,-0.2072,177.1980,-0.2438,-0.1466,0.6667,16.8457,-92.4683,-15.3198,7.7355
11/11/21,16:36:7,5131.9155,N,4.0650,W,-3.4692,-0.1986,177.1908,-0.3767,0.0057,0.8937,0.6104,-0.3052,-0.7324,7.7710
11/11/21,16:36:13,5131.9155,N,4.0649,W,-3.3552,-0.1877,177.1865,-0.3726,0.0063,0.8947,0.8545,0.4272,-0.4272,7.7355
11/11/21,16:36:19,5131.9160,N,4.0650,W,-3.2423,-0.1771,177.1835,-0.3721,0.0055,0.8955,0.8545,0.3052,-0.3052,7.8419
11/11/21,16:36:25,5131.9160,N,4.0649,W,-3.1288,-0.1657,177.1804,-0.3700,0.0063,0.8948,0.9155,0.3662,-0.3052,7.8065
11/11/21,16:36:31,5131.9160,N,4.0649,W,-3.0147,-0.1558,177.1768,-0.3713,0.0056,0.8938,0.7935,0.4272,-0.3662,7.7710
11/11/21,16:36:37,5131.9165,N,4.0650,W,-2.9017,-0.1454,177.1749,-0.3706,0.0052,0.8961,0.8545,0.3052,-0.1831,7.8774
11/11/21,16:36:42,5131.9170,N,4.0639,W,-2.7894,-0.1372,177.1701,-0.3700,0.0059,0.8943,0.6104,0.2441,-0.4883,7.9484
11/11/21,16:36:48,5131.9175,N,4.0637,W,-2.6758,-0.1273,177.1641,-0.3694,0.0054,0.8958,0.7935,0.3662,-0.6104,7.7355
11/11/21,16:36:54,5131.9175,N,4.0640,W,-2.5634,-0.1175,177.1605,-0.3701,0.0054,0.8954,0.7935,0.2441,-0.3662,7.7000
11/11/21,16:37:0,5131.9175,N,4.0642,W,-2.4493,-0.1063,177.1563,-0.3682,0.0065,0.8938,0.9155,0.4272,-0.4272,7.7710
11/11/21,16:37:6,5131.9175,N,4.0640,W,-2.3374,-0.0972,177.1521,-0.3691,0.0052,0.8954,0.7324,0.1831,-0.4272,7.7710
11/11/21,16:37:12,5131.9180,N,4.0639,W,-2.2239,-0.0874,177.1473,-0.3695,0.0056,0.8959,0.7935,0.3662,-0.4883,7.7355
11/11/21,16:37:18,5131.9189,N,4.0649,W,-2.1097,-0.0773,177.1455,-0.3688,0.0054,0.8942,0.8545,0.4272,-0.1831,7.8065
11/11/21,16:37:24,5131.9194,N,4.0655,W,-1.9984,-0.0675,177.1413,-0.3706,0.0040,0.9009,0.8545,0.1221,-0.4272,7.9129
11/11/21,16:37:30,5131.9194,N,4.0657,W,-1.8830,-0.0573,177.1372,-0.3677,0.0057,0.8953,0.8545,0.5493,-0.4272,7.8419
11/11/21,16:37:36,5131.9194,N,4.0659,W,-1.7694,-0.0496,177.1324,-0.3713,0.0051,0.8982,0.6104,0.3662,-0.4883,7.8419
11/11/21,16:37:42,5131.9199,N,4.0658,W,-1.6546,-0.0400,177.1271,-0.3679,0.0059,0.8961,0.7935,0.4883,-0.5493,7.6645
11/11/21,16:37:48,5131.9194,N,4.0654,W,-1.5439,-0.0321,177.1235,-0.3677,0.0062,0.8929,0.6104,0.0610,-0.3662,7.9129
11/11/21,16:37:54,5131.9189,N,4.0655,W,-1.4320,-0.0244,177.1199,-0.3680,0.0057,0.8960,0.6104,0.1831,-0.3662,7.7710
11/11/21,16:38:0,5131.9189,N,4.0658,W,-1.3177,-0.0150,177.1158,-0.3672,0.0054,0.8947,0.7935,0.4272,-0.4272,7.7000
11/11/21,16:38:6,5131.9194,N,4.0674,W,-1.2017,-0.0087,177.1123,-0.3723,0.0012,0.9047,0.6104,0.6104,-0.3662,7.8065
11/11/21,16:38:12,5131.9194,N,4.0687,W,-1.0892,0.0012,177.1081,-0.3671,0.0055,0.8964,0.8545,0.2441,-0.4272,7.8419
11/11/21,16:38:18,5131.9194,N,4.0686,W,-0.9779,0.0106,177.1046,-0.3668,0.0057,0.8955,0.7935,0.1221,-0.3662,7.7710
11/11/21,16:38:24,5131.9189,N,4.0672,W,-0.8659,0.0200,177.0999,-0.3680,0.0042,0.8978,0.8545,0.1831,-0.4883,7.7710
11/11/21,16:38:30,5131.9185,N,4.0664,W,-0.7534,0.0291,177.0975,-0.3682,0.0051,0.8967,0.7935,0.2441,-0.2441,7.7355
11/11/21,16:38:35,5131.9180,N,4.0660,W,-0.6415,0.0398,177.0940,-0.3660,0.0049,0.8973,0.9766,0.1831,-0.3662,7.7710
11/11/21,16:38:41,5131.9180,N,4.0660,W,-0.5272,0.0492,177.0922,-0.3668,0.0046,0.8971,0.8545,0.4272,-0.1831,7.8065
11/11/21,16:38:47,5131.9175,N,4.0659,W,-0.4124,0.0580,177.0887,-0.3665,0.0048,0.8982,0.7935,0.4883,-0.3662,7.7000
11/11/21,16:38:53,5131.9175,N,4.0662,W,-0.2992,0.0649,177.0835,-0.3644,0.0043,0.8962,0.6104,0.3052,-0.5493,7.8774
11/11/21,16:38:59,5131.9175,N,4.0663,W,-0.1838,0.0754,177.0805,-0.3658,0.0048,0.8958,0.9766,0.5493,-0.3052,7.8419
11/11/21,16:39:4,5131.9175,N,4.0663,W,-0.0712,0.0826,177.0758,-0.3651,0.0055,0.8960,0.6104,0.2441,-0.4883,7.8065
11/11/21,16:39:10,5131.9175,N,4.0666,W,0.0413,0.0912,177.0729,-0.3651,0.0044,0.8964,0.7935,0.2441,-0.3052,7.8419
11/11/21,16:39:16,5131.9175,N,4.0667,W,0.1550,0.1016,177.0700,-0.3651,0.0048,0.8977,0.9766,0.3662,-0.3052,7.8065
11/11/21,16:39:22,5131.9175,N,4.0668,W,0.2693,0.1101,177.0671,-0.3668,0.0046,0.8981,0.7935,0.4272,-0.3052,7.8065
11/11/21,16:39:28,5131.9175,N,4.0668,W,0.3830,0.1192,177.0624,-0.3652,0.0046,0.8983,0.8545,0.3662,-0.4883,7.8774
11/11/21,16:39:34,5131.9175,N,4.0668,W,0.4938,0.1290,177.0601,-0.3641,0.0052,0.8967,0.9155,0.0610,-0.2441,7.8419
11/11/21,16:39:40,5131.9175,N,4.0668,W,0.6110,0.1395,177.0578,-0.3683,0.0077,0.8925,0.9155,0.7324,-0.2441,7.8065
11/11/21,16:39:46,5131.9175,N,4.0669,W,0.6907,-0.4297,176.7784,0.5730,0.3275,0.9087,-64.4531,18.3716,-29.1138,7.8065
11/11/21,16:39:52,5131.9165,N,4.0662,W,0.3809,-0.5301,176.6729,0.2836,-0.1313,0.6841,-5.7983,-21.6064,-11.1084,7.7355
